date,open,high,low,close,volume,return_1d,return_5d,realized_vol_20d,spot,strike,dte,T,sigma,r,option_type,call_price,delta,gamma,theta,vega
2008-01-18,57.8799,58.4703,56.325,57.1178,155210801.66109,-0.0097039573490529,-0.0427542656224598,0.2563275808238554,57.1178,57.0,30,0.0821917808219178,0.2563275808238554,0.03,call,1.8026215159701984,0.5391890991852635,0.09458600939910951,-11.007332279719265,6.501200719262681
2008-01-22,54.7811,57.8878,54.5439,56.711,177665282.90403,-0.0071221230509579,-0.05726933760666,0.2430685860079893,56.711,57.0,30,0.0821917808219178,0.2430685860079893,0.03,call,1.5051425833045897,0.4989164076081711,0.10094809521994122,-10.394590365947657,6.486194450692097
2008-01-23,55.4835,59.4636,55.3089,58.6449,215484780.64247,0.0341009680661599,-0.0074905859953459,0.2636659485048031,58.6449,59.0,30,0.0821917808219178,0.2636659485048031,0.03,call,1.6683312870748956,0.4962312734312172,0.08998957391817897,-11.580974529691932,6.7071054094097535
2008-01-24,59.0359,59.6769,58.0168,58.6062,133790698.1242,-0.000659903930265,-0.0085952130026067,0.2597411313950457,58.6062,59.0,30,0.0821917808219178,0.2597411313950457,0.03,call,1.6228912645189482,0.4921859384873931,0.0913962256131141,-11.405957805195172,6.701692624927893
2008-01-25,59.4496,59.6689,57.8481,58.1815,112315985.24772,-0.0072466735601353,0.0087382428156559,0.2562046433508244,58.1815,58.0,30,0.0821917808219178,0.2562046433508244,0.03,call,1.8668419949409838,0.5449184280501247,0.09275971561937048,-11.200718735026529,6.6121793170969285
2008-01-28,58.0526,59.4566,57.5335,59.4139,95631455.857795,0.0211819908390122,0.0401993774270017,0.2641115043845771,59.4139,59.0,30,0.0821917808219178,0.2641115043845771,0.03,call,2.079362435920011,0.5646422697252472,0.08751224115703331,-11.718359669366523,6.705955037161654
2008-01-29,59.8109,59.8109,58.7332,59.5628,88666313.599926,0.0025061475513306,0.0502865405300558,0.2644553182766281,59.5628,60.0,30,0.0821917808219178,0.2644553182766281,0.03,call,1.6644859857493053,0.4896168779982207,0.08831232822977285,-11.780806067690918,6.810080424140956
2008-01-30,59.2422,60.6711,58.7153,58.8156,148387823.87976,-0.0125447426917472,0.0029107390412466,0.2657098422843873,58.8156,59.0,30,0.0821917808219178,0.2657098422843873,0.03,call,1.7680910453147511,0.5117129884206442,0.08900378154441663,-11.718588713369547,6.7240286393740805
2008-01-31,57.8739,60.803,57.7827,60.2782,138451503.01815,0.024867552146029,0.0285294047387476,0.2842879437631432,60.2782,60.0,30,0.0821917808219178,0.2842879437631432,0.03,call,2.17283924840784,0.5508318015641075,0.08054388355190364,-12.75696732172524,6.838170872950031
2008-02-01,60.6106,61.9273,60.3318,61.7159,118408687.19658,0.0238510771721782,0.0607478322147074,0.2974185992197979,61.7159,62.0,30,0.0821917808219178,0.2974185992197979,0.03,call,2.035918317952156,0.5070561713266996,0.07579887176553063,-13.646908751773998,7.0575406593200745
2008-02-04,61.6376,61.6902,60.9073,61.0015,64241858.90826,-0.0115756231376354,0.0267210198286933,0.2800873503565984,61.0015,61.0,30,0.0821917808219178,0.2800873503565984,0.03,call,2.027997855814334,0.5283659169751851,0.08123855604610287,-12.763786920508078,6.959292806267807
2008-02-05,60.0688,60.811,59.3108,59.4397,148282582.96394,-0.0256026491151856,-0.0020667262116623,0.2941381226500063,59.4397,59.0,30,0.0821917808219178,0.2941381226500063,0.03,call,2.2953710432705137,0.5633440437116,0.0785863131414148,-12.94651194788691,6.712431063110148
2008-02-06,59.8366,60.2246,58.4951,58.5962,114461558.75827,-0.0141908522418517,-0.0037303028448234,0.2774537905323588,58.5962,59.0,30,0.0821917808219178,0.2774537905323588,0.03,call,1.736660378873264,0.49378990756134516,0.08558213840252167,-12.126206862086674,6.701022742033509
2008-02-07,58.3215,59.918,58.1815,59.5717,148276819.38941,0.0166478372317657,-0.0117206552285901,0.2817121364548701,59.5717,60.0,30,0.0821917808219178,0.2817121364548701,0.03,call,1.786398948151053,0.49290348311762944,0.08290516761648364,-12.501919761836907,6.812327788337524
2008-02-08,59.4397,60.0262,58.6301,59.1996,101791607.45105,-0.0062462545134687,-0.0407723131316241,0.2777368707873546,59.1996,59.0,30,0.0821917808219178,0.2777368707873546,0.03,call,2.0520332285091385,0.5450621377046356,0.08409326499935704,-12.273200557561871,6.727608143799374
2008-02-11,59.1917,59.6511,58.3999,59.1242,94921504.209204,-0.0012736572544408,-0.0307746530823012,0.2686121195496124,59.1242,59.0,30,0.0821917808219178,0.2686121195496124,0.03,call,1.9497638006822058,0.538966534689952,0.0872020545753155,-11.894593890714306,6.729941147239527
2008-02-12,59.5628,60.3725,59.2422,59.8277,90106709.382602,0.0118986810815198,0.0065276237935252,0.2704972689343737,59.8277,60.0,30,0.0821917808219178,0.2704972689343737,0.03,call,1.838600796636392,0.5133568984296233,0.0859383822179507,-12.119729470700793,6.838849764625792
2008-02-13,60.3496,61.1385,60.0758,61.0512,101495129.53993,0.0204503933796553,0.0418969148170018,0.2714779716735908,61.0512,61.0,30,0.0821917808219178,0.2714779716735908,0.03,call,1.9944404058225231,0.532428557449064,0.0836814327629612,-12.408945633459284,6.959539479522138
2008-02-14,61.2625,61.333,59.4953,59.6332,92182264.381573,-0.0232264066881567,0.0010323693968781,0.2856488161114431,59.6332,60.0,30,0.0821917808219178,0.2856488161114431,0.03,call,1.8437188750647167,0.4984746684958665,0.0816906126290741,-12.688228414630695,6.820389880256677
2008-02-15,59.3108,59.5895,58.76,59.3693,75966090.17314,-0.0044253872004185,0.0028665734227935,0.2710098172643906,59.3693,59.0,30,0.0821917808219178,0.2710098172643906,0.03,call,2.1005708571772352,0.5599705055236573,0.08550758976109754,-12.002319859465006,6.713390896493741
2008-02-19,60.2246,60.3407,59.157,60.1006,59696336.590694,0.0123178140890998,0.0165143883553604,0.2701160425600878,60.1006,60.0,30,0.0821917808219178,0.2701160425600878,0.03,call,1.9792787351937555,0.5367280039896778,0.08535343335603253,-12.155680181959875,6.844746672752076
2008-02-20,59.0875,60.2504,58.7739,60.1343,83798129.872397,0.0005607265152094,0.0051247164774845,0.2677828481952893,60.1343,60.0,30,0.0821917808219178,0.2677828481952893,0.03,call,1.9814470692582624,0.5396798499148706,0.08598754352646873,-12.06263264228045,6.843703864539209
2008-02-21,60.5491,60.9658,58.8334,58.9644,100860430.88555,-0.01945478703502,-0.0341811463165343,0.252513045136817,58.9644,59.0,30,0.0821917808219178,0.252513045136817,0.03,call,1.7563916182156838,0.5246866344439209,0.09328023100800878,-11.21512144312811,6.7310309855604995
2008-02-22,59.0527,59.0696,57.8154,58.9455,99125608.052779,-0.0003205323890346,-0.0115321666454256,0.2524971717420747,58.9455,59.0,30,0.0821917808219178,0.2524971717420747,0.03,call,1.7463848661046733,0.522922746401816,0.09334068679939324,-11.210774649311986,6.7306531715146125
2008-02-25,58.9555,60.3318,58.6539,60.1343,89874680.912805,0.0201677821038077,0.0128854475292785,0.260110237720591,60.1343,60.0,30,0.0821917808219178,0.260110237720591,0.03,call,1.9289398020300368,0.5399603550535567,0.08851770991644857,-11.74451864646185,6.843220368797583
2008-02-26,59.794,61.3498,59.7433,60.6969,109351910.58467,0.0093557254345688,0.0099216979530987,0.2516602128253055,60.6969,61.0,30,0.0821917808219178,0.2516602128253055,0.03,call,1.6734959839938952,0.5004823638463137,0.09109918317495079,-11.489006610629112,6.942093428470857
2008-02-27,60.1909,61.3845,60.0857,60.6711,100254452.34779,-0.0004250628944805,0.0089266857683552,0.2516716936484321,60.6711,61.0,30,0.0821917808219178,0.2516716936484321,0.03,call,1.6606935291718692,0.49813290877476,0.09113283351646838,-11.480585530660212,6.93907167895264
2008-02-28,60.1343,60.4489,59.4636,59.7523,80875498.726653,-0.0151439482719121,0.0133622999640461,0.2536937255384439,59.7523,60.0,30,0.0821917808219178,0.2536937255384439,0.03,call,1.685315214846515,0.5053414002195558,0.09178941222165735,-11.401385649736003,6.833449025455521
2008-02-29,59.14,59.2264,57.865,58.511,116033034.29004,-0.0207740957251854,-0.0073712157840717,0.2482030684043049,58.511,59.0,30,0.0821917808219178,0.2482030684043049,0.03,call,1.4993106770043134,0.48136408614099385,0.0957143412620038,-10.893347191765756,6.684787287097439
2008-03-03,58.113,58.3909,57.1108,57.9493,99872015.645612,-0.0095999042915008,-0.0363353360727571,0.2309196869439374,57.9493,58.0,30,0.0821917808219178,0.2309196869439374,0.03,call,1.5755145856789134,0.5227820138972092,0.10381923075912047,-10.156938091022887,6.6170367327602015
2008-03-04,57.4164,58.1468,56.7457,57.608,106534579.8146,-0.0058896311085725,-0.0508905726651608,0.229007217426661,57.608,58.0,30,0.0821917808219178,0.229007217426661,0.03,call,1.3905597484928762,0.4868739031628893,0.10542139132648702,-9.973801553047188,6.585244428505788
2008-03-05,57.9582,58.374,57.2965,58.1647,109262918.33332,0.0096635883905014,-0.0413112668140185,0.2162056796054071,58.1647,58.0,30,0.0821917808219178,0.2162056796054071,0.03,call,1.5932822629305328,0.5463798051658912,0.10990592055233474,-9.596092258472774,6.607475504653448
2008-03-06,57.7033,57.9325,56.0214,56.2238,123314209.69599,-0.0333690365462214,-0.0590521201694328,0.2410230041131947,56.2238,56.0,30,0.0821917808219178,0.2410230041131947,0.03,call,1.7321909404981142,0.5509076052933657,0.10185021628852652,-10.228931440460627,6.378069259595458
2008-03-07,55.5372,56.7944,55.4002,56.0481,140148197.97624,-0.0031250111162888,-0.0420929397890995,0.2307843450276361,56.0481,56.0,30,0.0821917808219178,0.2307843450276361,0.03,call,1.571564629765188,0.5332036710643969,0.10720645704334034,-9.818020627513196,6.388184773268759
2008-03-10,56.0988,56.1325,54.4665,54.8068,97382192.767403,-0.0221470486956738,-0.0542284376170203,0.2405003891144852,54.8068,55.0,30,0.0821917808219178,0.2405003891144852,0.03,call,1.4793556735334512,0.5076593333642817,0.10555178694443607,-9.959612100858198,6.267273610911333
2008-03-11,56.4818,57.1853,54.5687,57.1853,138435659.4869,0.0433978995307151,-0.0073375225663102,0.293094705754519,57.1853,57.0,30,0.0821917808219178,0.293094705754519,0.03,call,2.0782022887558576,0.5437888929788621,0.08252333768909449,-12.461839796795216,6.501026801288748
2008-03-12,57.103,57.8154,56.5046,56.5215,108953492.28344,-0.0116078782484309,-0.0282508119185691,0.2907049095442022,56.5215,57.0,30,0.0821917808219178,0.2907049095442022,0.03,call,1.7201085825157172,0.48807584336412896,0.08465171733301888,-12.203148519411881,6.46165680030477
2008-03-13,55.9797,57.7667,55.4002,57.6775,145393814.70818,0.0204523942216678,0.0258555985187767,0.2907070210961797,57.6775,58.0,30,0.0821917808219178,0.2907070210961797,0.03,call,1.8316603200472201,0.5017372459293373,0.08299077193846506,-12.479265267412325,6.596697525195388
2008-03-14,58.4881,58.4881,55.5282,56.2019,208303051.3362,-0.025583633132504,0.0027440716099207,0.2930278884386355,56.2019,56.0,30,0.0821917808219178,0.2930278884386355,0.03,call,2.0521271213668797,0.5454583483749875,0.08394681330248004,-12.242090097821409,6.386215303419655
2008-03-17,54.5776,56.0293,54.5776,55.2822,149470009.32294,-0.0163642154446735,0.0086741061328157,0.2969458409964782,55.2822,55.0,30,0.0821917808219178,0.2969458409964782,0.03,call,2.0861070678743445,0.5523678429054634,0.08403689543971517,-12.17659462661424,6.268249472671252
2008-03-18,56.5989,57.9325,55.4915,57.8243,189477850.34629,0.0459840599686698,0.0111742003626806,0.3413056876370424,57.8243,58.0,30,0.0821917808219178,0.3413056876370424,0.03,call,2.240590012392712,0.5171963544163543,0.0704430651550818,-14.548776038808056,6.607405019313003
2008-03-19,58.2818,58.5715,56.2903,56.3339,156285590.90327,-0.0257746310807048,-0.0033190909653849,0.3516265659885397,56.3339,56.0,30,0.0821917808219178,0.3516265659885397,0.03,call,2.4988621910236333,0.5532335890664016,0.06962334047105895,-14.519289842800724,6.385641944902962
2008-03-20,56.4639,57.865,56.4153,57.34,121603855.09648,0.0178595836609927,-0.0058515018854838,0.3534479622120991,57.34,57.0,30,0.0821917808219178,0.3534479622120991,0.03,call,2.5553994022230135,0.5531761842817245,0.06805054658966293,-14.850431289804266,6.49981307923995
2008-03-24,57.9225,59.778,57.74,59.4714,106820808.45959,0.0371712591559121,0.058174189840557,0.3787789464318579,59.4714,59.0,30,0.0821917808219178,0.3787789464318579,0.03,call,2.8819440563968577,0.5597307481602759,0.061079767547133866,-16.409456819089876,6.725551801021981
2008-03-25,59.4317,59.8466,58.8662,59.6689,83913459.815093,0.0033209240071698,0.0793510388515652,0.3719613746065954,59.6689,60.0,30,0.0821917808219178,0.3719613746065954,0.03,call,2.4505366016774417,0.5097930770425886,0.06267857570421426,-16.276686444865984,6.822466576069294
2008-03-26,59.4219,59.7086,58.9198,59.1758,74210714.387231,-0.008263936489528,0.0233725267750755,0.3712593617666593,59.1758,59.0,30,0.0821917808219178,0.3712593617666593,0.03,call,2.6685492435596707,0.5415493539863269,0.0629956226753611,-16.08413845512777,6.731385343699338
2008-03-27,59.544,59.6996,58.6062,58.7065,75247469.479589,-0.0079306067683073,0.0421167361038379,0.3720573500813416,58.7065,59.0,30,0.0821917808219178,0.3720573500813416,0.03,call,2.4267262699138428,0.5118452138363054,0.06368076945481933,-16.019101233703573,6.711490184708259
2008-03-28,58.7153,58.9793,57.7588,57.9404,57509917.184741,-0.0130496623031521,0.0104708754795952,0.3711032763421732,57.9404,58.0,30,0.0821917808219178,0.3711032763421732,0.03,call,2.498155655678932,0.5265931802698982,0.06457334407700607,-15.767499504745883,6.612100332462313
2008-03-31,57.9582,58.8156,57.6169,58.0267,75637141.135708,0.0014894615846627,-0.0242923489273836,0.3639385601342406,58.0267,58.0,30,0.0821917808219178,0.3639385601342406,0.03,call,2.496444485689331,0.5319658308304944,0.06568145942888798,-15.497344169579744,6.615383146504914
2008-04-01,59.02,60.175,58.751,60.1482,77595567.27949,0.0365607556521394,0.008032660230036,0.3843835345575547,60.1482,60.0,30,0.0821917808219178,0.3843835345575547,0.03,call,2.7870855058324864,0.539772800636984,0.059888440526593166,-16.89656325910501,6.845125907840293
2008-04-02,60.1561,60.7693,59.794,60.2981,69374137.098672,0.0024921776545265,0.0189655230685517,0.3832110052460407,60.2981,60.0,30,0.0821917808219178,0.3832110052460407,0.03,call,2.860643284508768,0.5487430885512209,0.05977181289420149,-16.863766467831102,6.844946322859929
2008-04-03,59.8466,60.7296,59.778,60.4578,67354936.938702,0.002648507996106,0.0298314496691167,0.3822939348030711,60.4578,60.0,30,0.0821917808219178,0.3822939348030711,0.03,call,2.9427647801243637,0.5582959376300659,0.059562935495412625,-16.833416680772476,6.840794915651232
2008-04-04,60.4816,61.0879,60.0262,60.4677,72420160.540016,0.0001637505830514,0.0436189601728673,0.3587071425237307,60.4677,60.0,30,0.0821917808219178,0.3587071425237307,0.03,call,2.7869831058428858,0.5599730660198294,0.06342897847991819,-15.852743419734303,6.837589613774674
2008-04-07,60.8904,61.0601,60.1393,60.2981,47438934.873749,-0.0028048032255237,0.0391440492049348,0.3586259414982425,60.2981,60.0,30,0.0821917808219178,0.3586259414982425,0.03,call,2.692370225994434,0.5491813710530998,0.06386068149286447,-15.843849450807612,6.844014104231713
2008-04-08,59.8873,60.566,59.794,60.3496,58340988.553208,0.0008540899298652,0.0033483961282299,0.3455227338855755,60.3496,60.0,30,0.0821917808219178,0.3455227338855755,0.03,call,2.6310844626725576,0.5529313749403127,0.06614539728035898,-15.302566716821987,6.841533197882376
2008-04-09,60.4042,60.6275,59.0121,59.3176,84469594.87161,-0.0171003618913796,-0.0162608772084028,0.3224331670999529,59.3176,59.0,30,0.0821917808219178,0.3224331670999529,0.03,call,2.417449160308813,0.5521010233129052,0.07213528552333207,-14.103586341743805,6.726404750380094
2008-04-10,59.2184,60.2335,58.9962,59.8803,65983339.22894,0.0094862233131483,-0.0095521173446602,0.3192818731109464,59.8803,60.0,30,0.0821917808219178,0.3192818731109464,0.03,call,2.199450944659617,0.5202929064164421,0.07269010604906662,-14.153681702970331,6.839839175786034
2008-04-11,59.2334,59.2919,58.1378,58.4087,93614689.520609,-0.0245756951785477,-0.0340512372721303,0.3267083682854819,58.4087,58.0,30,0.0821917808219178,0.3267083682854819,0.03,call,2.458331798825391,0.5588782184093303,0.07212629028254401,-14.03780223526492,6.607502328277988
2008-04-14,58.3215,58.8573,57.9762,58.2301,68077818.585764,-0.0030577636550719,-0.0342962713584673,0.3120086389878221,58.2301,58.0,30,0.0821917808219178,0.3120086389878221,0.03,call,2.262425867320534,0.546393428529419,0.07607321731708605,-13.442010387718911,6.614878401992595
2008-04-15,58.5188,58.6965,58.0099,58.6359,54071733.843614,0.0069689043982408,-0.0283962114081949,0.3047465449597926,58.6359,59.0,30,0.0821917808219178,0.3047465449597926,0.03,call,1.9393654350347411,0.5004202778725336,0.07787413642621303,-13.254870290065663,6.706371622413752
2008-04-16,59.2095,60.566,59.2095,60.4984,85193082.202933,0.0317638170472354,0.019906402147086,0.2815144508990624,60.4984,60.0,30,0.0821917808219178,0.2815144508990624,0.03,call,2.2771726992416887,0.5688327645227642,0.08048629868077928,-12.637052411916615,6.8161449521027775
2008-04-17,60.1909,60.4489,59.6074,60.2604,57457777.948514,-0.0039339883368816,0.0063476635888597,0.2625477192508382,60.2604,60.0,30,0.0821917808219178,0.2625477192508382,0.03,call,2.014393488871832,0.5508970440718003,0.08723723030840085,-11.853720364143804,6.836007478821101
2008-04-18,61.1871,61.4094,60.7296,60.8984,83248795.410554,0.0105873840863983,0.0426254992834971,0.2585115625404058,60.8984,61.0,30,0.0821917808219178,0.2585115625404058,0.03,call,1.8238570559099045,0.5190759301433081,0.08829033249460491,-11.834556906969098,6.95718064721229
2008-04-21,60.6275,61.0343,60.5233,60.9073,47102193.572234,0.0001461450547139,0.0459762219195913,0.2251158064580913,60.9073,61.0,30,0.0821917808219178,0.2251158064580913,0.03,call,1.596111512125912,0.5187077483942718,0.10137775704538575,-10.429261061857238,6.958501964436313
2008-04-22,60.4816,60.8369,59.0616,59.9011,95739847.138024,-0.0165201872353559,0.0215772248741812,0.2335969886733602,59.9011,60.0,30,0.0821917808219178,0.2335969886733602,0.03,call,1.6239902662453716,0.5182135668796778,0.09934383204851167,-10.608095466086452,6.843939059957825
2008-04-23,59.9269,60.3496,59.395,59.9458,56556856.37008,0.0007462300358422,-0.0091341258611797,0.2313969083553368,59.9458,60.0,30,0.0821917808219178,0.2313969083553368,0.03,call,1.6321937247067346,0.5226140740606802,0.10015694581684989,-10.526599335909657,6.845174690437131
2008-04-24,59.9011,61.1296,59.1758,60.5233,97949469.995632,0.0096337024445416,0.0043627324080159,0.2310601289781281,60.5233,61.0,30,0.0821917808219178,0.2310601289781281,0.03,call,1.4455208479512685,0.48082216048176535,0.09939077323853462,-10.548432498762667,6.914243504234091
2008-04-25,61.0174,61.4094,60.166,61.0958,66201763.486007,0.0094591669654495,0.0032414644719729,0.22585545440531,61.0958,61.0,30,0.0821917808219178,0.22585545440531,0.03,call,1.7008307781210128,0.5377200502983348,0.10039379853404641,-10.492410474403224,6.956464480474654
2008-04-28,61.1226,61.7755,60.8289,61.5006,41744389.199643,0.0066256600290035,0.0097410326840954,0.2262107169922862,61.5006,62.0,30,0.0821917808219178,0.2262107169922862,0.03,call,1.428008600325878,0.4783648125029341,0.0998766749642615,-10.505135990425215,7.023674030824677
2008-04-29,61.3578,61.5006,60.5748,60.9578,48182792.747475,-0.0088259301535269,0.0176407444938406,0.1916510812654634,60.9578,61.0,30,0.0821917808219178,0.1916510812654634,0.03,call,1.3895358123406787,0.5238242575467721,0.1188994858478003,-9.030176190657299,6.959502738840933
2008-04-30,61.1523,61.7398,60.4132,60.6711,73338456.488957,-0.0047032537263482,0.0120992630009109,0.1924776533967138,60.6711,61.0,30,0.0821917808219178,0.1924776533967138,0.03,call,1.2499888112399837,0.48974857066682764,0.1191215319665534,-8.976312917139275,6.936856549644211
2008-05-01,60.7228,61.9094,60.5233,61.8162,65108625.336413,0.0188738954790665,0.0213620209076506,0.2033272117639711,61.8162,62.0,30,0.0821917808219178,0.2033272117639711,0.03,call,1.4222029952162352,0.5081834287743193,0.11068956432928419,-9.642990984584811,7.068628904196515
2008-05-02,62.3788,62.4542,61.3845,61.6217,69243371.781342,-0.0031464244000763,0.008607793007048,0.2038873978121557,61.6217,62.0,30,0.0821917808219178,0.2038873978121557,0.03,call,1.3294034035181639,0.4867196114715349,0.11069578643840565,-9.596628563004336,7.0439653999144145
2008-05-05,61.4431,61.7755,61.0789,61.4094,46958791.524522,-0.0034452149161739,-0.0014829123618306,0.2040594978935273,61.4094,61.0,30,0.0821917808219178,0.2040594978935273,0.03,call,1.7237344671386836,0.5736748838544732,0.10914728231556459,-9.574871660211436,6.9034763090516655
2008-05-06,61.0601,62.0881,60.8984,61.9094,71205277.838197,0.0081420759688255,0.0156107996023477,0.2056280573503888,61.9094,62.0,30,0.0821917808219178,0.2056280573503888,0.03,call,1.4863202988556026,0.5185427281592404,0.1091911519197765,-9.766292302704278,7.073126096370725
2008-05-07,61.9451,62.216,60.6205,60.803,67592529.439797,-0.0178712764135979,0.0021740169537061,0.2065618903118812,60.803,61.0,30,0.0821917808219178,0.2065618903118812,0.03,call,1.4135561230248683,0.506631891183637,0.11077981872061228,-9.619112352679364,6.953272586455042
2008-05-08,60.943,61.1523,60.4906,60.9341,71134454.099117,0.002156143611335,-0.0142697221763874,0.2043441227457002,60.9341,61.0,30,0.0821917808219178,0.2043441227457002,0.03,call,1.465492116396085,0.5211063697873048,0.11160019409036256,-9.559903498661502,6.959472023332919
2008-05-09,60.4906,61.2794,60.3645,60.7555,60860527.248631,-0.0029310353316124,-0.0140567365067825,0.1816677814365703,60.7555,61.0,30,0.0821917808219178,0.1816677814365703,0.03,call,1.216632287663284,0.49851244961597513,0.12607510534362346,-8.55150592787094,6.948752465999992
2008-05-12,61.1385,62.2577,61.0174,62.0881,57958132.608675,0.0219338166914928,0.0110520539200837,0.1936434076753695,62.0881,62.0,30,0.0821917808219178,0.1936434076753695,0.03,call,1.496014013084583,0.5389349050795189,0.11518870491966092,-9.28430471175701,7.067368592772416
2008-05-13,62.2836,62.5733,61.7904,62.4443,61584125.437306,0.005737009185335,0.0086400449689385,0.1933816004709186,62.4443,62.0,30,0.0821917808219178,0.1933816004709186,0.03,call,1.6934128599754033,0.5796476861213676,0.11293163844389727,-9.268891625017204,6.99914148359563
2008-05-14,62.5833,63.1766,61.6902,62.3699,71388453.48837,-0.0011914618307835,0.0257701100274658,0.1616458967102333,62.3699,62.0,30,0.0821917808219178,0.1616458967102333,0.03,call,1.4283223806962084,0.5811108117872881,0.13516181421505855,-7.913622644852334,6.985494949113903
2008-05-15,62.4275,63.1269,62.1129,62.4929,54841839.715012,0.0019721051340468,0.0255817350219333,0.1603310574809684,62.4929,62.0,30,0.0821917808219178,0.1603310574809684,0.03,call,1.4917045944331093,0.5982802780872453,0.13464653555082096,-7.835576555540937,6.92951099458541
2008-05-16,63.2699,63.3194,62.1049,62.8343,75614217.850815,0.0054630205991401,0.034215832311478,0.1576445642824882,62.8343,63.0,30,0.0821917808219178,0.1576445642824882,0.03,call,1.1276541279156156,0.5075329052544459,0.1404567640815859,-7.813598646981979,7.1852785981683125
2008-05-19,62.9037,63.509,62.4275,62.8522,120942235.23796,0.0002848762538931,0.0123067061159869,0.1576282149700759,62.8522,63.0,30,0.0821917808219178,0.1576282149700759,0.03,call,1.1366439741758114,0.5100457294566416,0.14041183400033222,-7.818631103662834,7.186327864533142
2008-05-20,62.4026,62.6497,61.8559,62.6239,96632918.000318,-0.0036323310878537,0.0028761632366764,0.1440071447669731,62.6239,63.0,30,0.0821917808219178,0.1440071447669731,0.03,call,0.926478980095073,0.47422037907873316,0.15397978425055062,-7.124683805356087,7.147536103121715
2008-05-21,62.5564,63.0724,61.3925,61.7328,117720311.41215,-0.0142293916539851,-0.0102148632593607,0.1554567361170997,61.7328,62.0,30,0.0821917808219178,0.1554567361170997,0.03,call,1.0422350899027784,0.49230162752418694,0.14497378580594916,-7.55637849910654,7.05926307413307
2008-05-22,61.8479,62.5019,61.7676,62.1715,70653861.273716,0.0071064328849494,-0.0051429842430099,0.1539578530438439,62.1715,62.0,30,0.0821917808219178,0.1539578530438439,0.03,call,1.2615563294852024,0.5558739950366588,0.14395114988426333,-7.593281813209951,7.040898215151535
2008-05-23,61.8996,62.1893,60.951,61.3578,75906519.463125,-0.0130879904779521,-0.0234983122275572,0.159002399305158,61.3578,61.0,30,0.0821917808219178,0.159002399305158,0.03,call,1.3835533685692454,0.5812853319978505,0.13966272837560392,-7.675052896264645,6.871509462930366
2008-05-27,61.5006,62.3868,61.4779,62.3004,73360621.912677,0.0153623500190684,-0.0087793267379662,0.1664884906585553,62.3004,62.0,30,0.0821917808219178,0.1664884906585553,0.03,call,1.4222214743506,0.5701633730668307,0.13207905042180024,-8.127811329331777,7.015008707195005
2008-05-28,62.5733,62.6755,61.9621,62.5902,64008022.455825,0.0046516555270912,-0.0005381332047348,0.1631015299169343,62.5902,63.0,30,0.0821917808219178,0.1631015299169343,0.03,call,1.0469361653082814,0.4747031261207059,0.1360370534203894,-7.948471351725247,7.144244680985654
2008-05-29,62.4632,63.7432,62.4275,63.2302,82207421.597777,0.0102252429294042,0.0242561490812016,0.1643297226988751,63.2302,63.0,30,0.0821917808219178,0.1643297226988751,0.03,call,1.3873081161712832,0.5609239779620397,0.1323583132758106,-8.167406591310453,7.1473466762151086
2008-05-30,63.2947,63.5676,63.006,63.4465,48997895.618223,0.0034208337155345,0.0205077889386615,0.1521345527206915,63.4465,63.0,30,0.0821917808219178,0.1521345527206915,0.03,call,1.42558770071237,0.5949368066770607,0.1400635829702117,-7.614418514124996,7.050125093511124
2008-06-02,63.3611,63.4108,62.216,62.871,82291087.657239,-0.0090706343139495,0.0246619011763786,0.1558624764744441,62.871,63.0,30,0.0821917808219178,0.1558624764744441,0.03,call,1.133567035391085,0.5126254993135826,0.14193397688218443,-7.747469564134494,7.187155982372512
2008-06-03,63.0912,63.4277,62.0792,62.741,103185731.37482,-0.0020677259785911,0.0070721857323547,0.1554116238499885,62.741,63.0,30,0.0821917808219178,0.1554116238499885,0.03,call,1.0648913459637335,0.49407943276707417,0.14269642960825654,-7.681511133296631,7.175098512864771
2008-06-04,62.5207,63.6837,62.3183,63.1349,100143519.41081,0.006278191294369,0.0087026403494476,0.1544321716742552,63.1349,63.0,30,0.0821917808219178,0.1544321716742552,0.03,call,1.2635290994562283,0.5501901481819884,0.1415902678441972,-7.7342249827978335,7.163719395311503
2008-06-05,63.246,64.7731,63.0912,64.7474,124845114.46016,0.0255405488881743,0.0239948632140969,0.1607308433898774,64.7474,65.0,30,0.0821917808219178,0.1607308433898774,0.03,call,1.1453259684700328,0.4968289054322283,0.13370898540242768,-8.171277544619443,7.40513319069617
2008-06-06,64.3653,64.4248,62.7936,62.8105,145923984.95717,-0.0299147147221355,-0.0100241936119408,0.1991951462604721,62.8105,63.0,30,0.0821917808219178,0.1991951462604721,0.03,call,1.414073516741297,0.5075715809547524,0.11120047457774822,-9.617597056494445,7.182543816466409
2008-06-09,62.9791,63.2113,61.84,62.608,116509220.03178,-0.0032239832512079,-0.0041831687105343,0.1992860746169296,62.608,63.0,30,0.0821917808219178,0.1992860746169296,0.03,call,1.3142235412912022,0.4850342464379625,0.1114508433963713,-9.546533021047614,7.15563803010058
2008-06-10,62.0385,62.5733,61.3925,62.1466,116157693.38284,-0.0073696652185023,-0.0094738687620534,0.1863103637435913,62.1466,62.0,30,0.0821917808219178,0.1863103637435913,0.03,call,1.475964835400596,0.5466040856775917,0.11936158534636718,-8.97579180125402,7.059350246078592
