date,open,high,low,close,volume,return_1d,return_5d,realized_vol_20d
2005-04-01,52.1466,52.4452,51.3289,51.6782,28273894.623223,-0.004281277215589907,-0.0037879737135829705,0.11599155403974139
2005-04-04,51.5958,51.9948,51.1523,51.8747,35985945.347601,0.0038023770177753047,-0.0004951792279057621,0.10537775341418595
2005-04-05,51.8826,52.1109,51.7328,51.97,21019417.698913,0.0018371190580379615,0.015985595955607224,0.10655062152482973
2005-04-06,52.0949,52.5117,51.9788,52.1188,23206283.557657,0.0028631903020974736,0.004033951461585028,0.10463781772700902
2005-04-07,51.9094,52.478,51.7863,52.3331,17648145.840118,0.004111760055872438,0.008337122642600114,0.09991375477331156
2005-04-08,52.2835,52.3926,51.4649,51.5363,22957493.456173,-0.015225545591604606,-0.0027458386708515414,0.11161433186965963
2005-04-11,51.5551,51.6127,51.1523,51.2784,22548884.340877,-0.005004239730054372,-0.011495006236180605,0.112232888983334
2005-04-12,51.2069,51.8747,50.6859,51.7566,38545403.775631,0.009325563980155493,-0.004106215124110024,0.1143498229222399
2005-04-13,51.6604,51.7466,50.7535,50.8367,30541966.515999,-0.01777357863538176,-0.02459956867771318,0.1268665820333469
2005-04-14,50.8715,51.0829,49.8068,49.8068,43875938.247322,-0.020258986126164724,-0.048273463639646796,0.14179365686105871
2005-04-15,49.8425,50.1124,48.8562,49.1281,60762883.084823,-0.013626653388693843,-0.0467282284525663,0.14621697690220067
2005-04-18,49.0408,49.6084,48.6994,49.4426,41597274.438419,0.006401631652760642,-0.03580064900620927,0.15029206542271253
2005-04-19,49.7463,50.2791,49.6917,50.2652,37828457.028102,0.016637474566467025,-0.028815648632251722,0.16530247210650273
2005-04-20,50.3039,50.3863,49.3593,49.4784,37313930.767126,-0.015652976612049674,-0.026718886159015076,0.1713543574513276
2005-04-21,49.9983,50.7196,49.2998,50.6859,38155863.132747,0.024404588668994975,0.017650200374246028,0.19536967564664529
2005-04-22,50.5331,50.6065,49.3166,49.8683,35507427.570279,-0.016130718799508337,0.015066733702300494,0.20247986540933993
2005-04-25,50.0579,50.412,49.9239,50.3288,22411187.415639,0.009234323207328199,0.01792381468612092,0.20618927410628282
2005-04-26,50.1124,50.6065,49.2998,49.6162,36473642.113702,-0.014158891131916596,-0.012911517312176213,0.20597839442660032
2005-04-27,49.385,49.9556,48.9604,49.5994,39065585.777169,-0.00033859908658862015,0.0024455115767689772,0.1969554704510437
2005-04-28,49.394,49.4099,48.3333,48.3333,35848489.285155,-0.02552651846594922,-0.046415275254064636,0.21337132710146609
2005-04-29,48.8483,49.0477,47.9999,48.9604,67662887.577998,0.012974491706545965,-0.01820595448411111,0.22114894282241163
2005-05-02,49.0933,49.4873,48.882,49.4596,29496904.176769,0.010195995130758861,-0.017270429654591357,0.22474128069882457
2005-05-03,49.4426,49.8336,49.138,49.7096,29554337.35547,0.005054630445858743,0.0018824496837726024,0.22581174888384162
2005-05-04,49.6084,50.3605,49.4694,50.2652,27694403.938139,0.011176915525371367,0.013423549478420949,0.23013434034907299
2005-05-05,50.3039,50.6254,49.8504,50.2553,49315679.304677,-0.00019695534882979704,0.03976554466589288,0.22919523952154455
2005-05-06,50.6859,50.7535,50.2007,50.428,27506104.662696,0.00343645346858934,0.029975245300283504,0.22435272065505985
2005-05-09,50.412,50.9866,50.158,50.9161,22808032.550254,0.009679146505909397,0.029448276977573684,0.22690901868060107
2005-05-10,50.6254,50.6859,50.1481,50.3039,34979246.706867,-0.012023701736778802,0.011955437179136386,0.22760453297864458
2005-05-11,50.4537,50.4894,49.7165,50.3288,37778089.493926,0.0004949914420153689,0.001265288907633888,0.21917530448208813
2005-05-12,50.4716,50.6254,49.4426,49.5398,35837657.514029,-0.015676908648726062,-0.014237304324120958,0.21421937567142374
2005-05-13,49.7096,49.7899,48.8155,49.3593,43952903.483726,-0.0036435350970331903,-0.021192591417466433,0.20877106289597241
2005-05-16,49.2998,50.1303,49.2402,50.1124,36898491.831127,0.0152575097296761,-0.01578479105823105,0.21448280593280233
2005-05-17,49.9318,50.428,49.6421,50.421,26704894.233795,0.006158156464268316,0.002327851319678942,0.20729915910665792
2005-05-18,50.6611,51.4569,50.6432,51.4252,43261607.111959,0.01991630471430539,0.021784743526569228,0.20957721181347727
2005-05-19,51.3626,51.7229,51.2714,51.5551,31458991.636563,0.00252599892659644,0.04068042260969973,0.19224864273886685
2005-05-20,51.5363,51.5958,51.1424,51.4936,27262494.622953,-0.0011928984717322066,0.04324007836415844,0.18169930519115352
2005-05-23,51.5551,52.0454,51.5106,51.83,32337640.965102,0.006532850684356939,0.0342749499125965,0.18045592603944097
2005-05-24,51.6455,51.9342,51.5174,51.6227,25849070.434121,-0.003999614123094686,0.02383332341683042,0.1721517225900674
2005-05-25,51.6385,51.6604,51.1057,51.2397,26425501.456279,-0.007419216739922629,-0.0036071809151932976,0.17525614855034344
2005-05-26,51.447,52.0037,51.447,51.9441,23596061.032158,0.013747153086376418,0.0075453252927448755,0.14764618734663676
2005-05-27,52.087,52.2914,51.7466,52.2408,17765127.557366,0.005711909533517856,0.014510541115789088,0.14376231870222295
2005-05-31,52.2756,52.4283,51.9511,52.1188,22687989.154492,-0.0023353394281864226,0.005572062512058773,0.14265180332966962
2005-06-01,52.1188,52.8927,52.1019,52.7161,31349300.301929,0.01146035595600825,0.02118060465647864,0.14585410661786158
2005-06-02,52.7161,52.9671,52.5464,52.861,16963917.128465,0.0027486858853367213,0.03164148111718057,0.142604297727702
2005-06-03,52.8113,53.0307,52.2994,52.478,25653707.529741,-0.007245417226310447,0.010278356926003207,0.14655120880857514
2005-06-06,52.4542,52.7349,52.2756,52.6635,22212765.856126,0.0035348145889706473,0.008091376854872045,0.14656257187244123
2005-06-07,52.854,53.4305,52.6556,52.7776,29801008.065935,0.0021665859656119224,0.012640352425612233,0.14388734861719546
2005-06-08,52.8849,52.994,52.3559,52.4452,21284685.234142,-0.006298126477899735,-0.005138847524759904,0.13788272328575712
2005-06-09,52.4016,53.0396,52.1366,52.9523,25672068.530684,0.009669140359842343,0.0017271712604756129,0.14027162843274432
2005-06-10,53.0654,53.1498,52.7518,53.0654,23480377.353728,0.0021358845602550414,0.011193261938335919,0.12266657269617125
2005-06-13,52.9066,53.376,52.7935,53.3016,25910144.772953,0.00445111127024389,0.012116551311629475,0.11977028108970897
2005-06-14,53.2777,53.7629,53.0832,53.7629,18774062.493235,0.008654524442043066,0.018668904989995738,0.11358177651517933
2005-06-15,53.8969,53.9396,53.2252,53.9049,24219218.428361,0.0026412265707391747,0.027832861729958136,0.11319447402934486
2005-06-16,53.9396,54.4992,53.8126,54.4298,25920038.28776,0.009737519223669944,0.027902470714208816,0.09823914458268233
2005-06-17,54.653,54.9339,54.279,54.397,24672905.166533,-0.0006026110696714104,0.02509356379109562,0.09900551713654912
2005-06-20,54.143,54.3881,54.0061,54.1112,20182309.643709,-0.005253966211371974,0.015189037477298939,0.10212633806268394
2005-06-21,54.2571,54.3722,53.9803,54.265,16240844.000523,0.002842295125593308,0.009339153951888779,0.10102862721602254
2005-06-22,54.3554,54.5687,53.9466,54.3881,18503148.287591,0.0022684971897171113,0.008963934633029691,0.09824208564861409
2005-06-23,54.3047,54.4744,53.4305,53.4305,23128491.930078,-0.017606792662365423,-0.01835942810739699,0.11694063334528944
2005-06-24,53.4802,53.5496,52.7429,52.861,29619064.947962,-0.010658706169697219,-0.02823685129694653,0.11684925882649497
2005-06-27,52.9166,53.1825,52.7698,52.994,24715858.359421,0.002516032613836261,-0.02064637265482927,0.11564862158747816
2005-06-28,53.3363,54.265,53.2936,53.8215,24217926.436307,0.015614975280220378,-0.008172855431677895,0.12637066462291952
2005-06-29,54.265,54.4298,54.0685,54.2482,20165244.665994,0.007928058489637069,-0.0025722538570018827,0.12331459124150873
2005-06-30,54.4387,54.6292,53.8702,54.1291,33392117.109141,-0.0021954645499757675,0.01307492911352126,0.1238780293812689
2005-07-01,54.1291,54.4218,53.9049,54.3643,17641557.890002,0.004345167386858417,0.028438735551730154,0.12015521435944823
2005-07-05,54.2204,55.2752,54.1758,55.2226,31397553.484057,0.015787934361336298,0.04205381741329206,0.12997952994637121
2005-07-06,55.2405,55.3516,54.7037,54.7215,24825071.999645,-0.00907418339592847,0.01672194197486121,0.13622952918212441
2005-07-07,54.1192,54.9666,53.9297,54.8753,39383222.325684,0.002810595469787902,0.011559830556590045,0.13280177814738478
2005-07-08,54.9259,56.0988,54.8495,56.0571,29383568.658622,0.02153610094158931,0.035618548987513154,0.14741178714158437
2005-07-11,56.0898,56.9203,56.065,56.7457,42005180.113423,0.012283903377092287,0.04380448198542064,0.151075343049755
2005-07-12,56.6584,57.0493,56.3607,56.5651,30203028.22332,-0.0031826200046874975,0.024310698880530834,0.1527921161043455
2005-07-13,56.6326,56.7794,56.2089,56.4391,19986365.242125,-0.0022275219172245286,0.03138802847144184,0.15235135594840482
2005-07-14,56.8439,56.9908,55.8963,56.0293,30658476.585602,-0.007260923721320922,0.02102949778862251,0.1562141893583095
2005-07-15,56.0383,56.2506,55.5887,56.0809,18470313.347597,0.000920946718948823,0.0004245670931961598,0.15351915922181197
2005-07-18,56.0026,56.1504,55.5451,55.7594,16971330.46196,-0.005732789595031429,-0.01738105266125889,0.15553542545283666
2005-07-19,55.9876,56.6326,55.8685,56.5374,16546836.495857,0.013952804370204852,-0.0004897012468819684,0.15971501025969373
2005-07-20,56.2903,57.3986,56.2416,57.2269,28121611.893788,0.01219546707135466,0.013958408266609545,0.16358404768300294
2005-07-21,57.3133,57.3133,56.2675,56.3339,49364989.662829,-0.015604549608663087,0.005436441290538996,0.17605279363775383
2005-07-22,56.4639,57.2895,56.3429,57.2012,32930667.332917,0.015395703120146154,0.0199764982373678,0.16647351706295777
2005-07-25,57.1853,57.5098,56.5989,56.8291,26611919.180112,-0.006505108284441619,0.01918420929923914,0.16240192809432033
2005-07-26,56.8529,57.2448,56.581,56.9997,25854598.184831,0.0030019831389200835,0.008176888219125766,0.16236507983995638
2005-07-27,57.1417,57.2012,56.4639,57.1595,30769691.704934,0.0028035235273169423,-0.0011777677980110424,0.1561446264467051
2005-07-28,57.2448,57.7827,56.9442,57.7499,25205194.806544,0.01032899168117285,0.0251358418288099,0.15736543485172944
2005-07-29,57.7827,57.9999,57.3063,57.6864,29205039.947104,-0.0010995690035826566,0.008482339531338479,0.1569164634862743
2005-08-01,57.731,57.991,57.5415,57.6616,26747849.442272,-0.0004299106895212512,0.014649185012608035,0.15738265871501922
2005-08-02,57.8054,58.2202,57.7827,58.0962,19447114.768176,0.007537078402264363,0.019236943352333613,0.1510865714714224
2005-08-03,57.9057,58.0456,57.6685,57.8054,20102990.200257,-0.005005490892691866,0.011299958886974215,0.14757255968266955
2005-08-04,57.4076,57.608,56.7457,56.837,22656215.421699,-0.016752760122756616,-0.015807819580639815,0.16305580106072454
2005-08-05,56.7279,56.7794,55.7901,56.0571,39114663.334881,-0.013721695374492082,-0.02824409219504076,0.15427019687944812
2005-08-08,56.2238,56.3964,55.6721,55.8616,23875449.778498,-0.0034875154083959803,-0.031216615563910755,0.14769257355187346
2005-08-09,55.9876,56.1404,55.6156,55.943,25025606.903413,0.0014571727268821721,-0.03706266502800537,0.14759461623282055
2005-08-10,56.1157,56.5899,55.1224,55.8685,32530765.558758,-0.00133171263607601,-0.033507250187698734,0.14749071109382966
2005-08-11,55.7167,56.4223,55.6989,56.3508,27734890.051038,0.008632771597590905,-0.008554286820205204,0.14856658187316155
2005-08-12,56.1157,56.1404,55.3446,55.6721,30038499.787619,-0.012044194581088408,-0.006867997095818312,0.15487420707406874
2005-08-15,55.7822,56.4977,55.4428,56.2675,27882114.66182,0.010694764522983569,0.007266172111074498,0.1582018837526996
2005-08-16,56.1404,56.1504,55.2822,55.2822,22101083.120325,-0.01751099657884203,-0.011812022951933177,0.162093325700997
2005-08-17,55.2305,55.7326,55.0965,55.2126,24913337.631438,-0.001258994757806331,-0.011740068195852715,0.15433696623396584
2005-08-18,55.0331,55.3605,54.7811,55.0331,27528350.709945,-0.0032510695022514025,-0.023383873875792438,0.14560599689980652
2005-08-19,55.2752,55.3684,54.9844,55.3257,24141192.992549,0.00531680025293868,-0.006222147179646531,0.13440062452154297
2005-08-22,55.435,55.69,55.1224,55.6373,26095387.408852,0.005632102259890193,-0.011200071088994457,0.13546404385700958
2005-08-23,55.6632,55.7674,55.1144,55.6304,24344789.574832,-0.0001240175206201899,0.006298591590059743,0.13468391526178547
2005-08-24,55.435,56.1057,55.1551,55.4091,33838740.218377,-0.003978040783456538,0.0035589702350551367,0.1341733879746474
2005-08-25,55.5202,55.8091,55.3814,55.7167,16373828.48049,0.005551434692135482,0.01242161535512265,0.1295703778652881
2005-08-26,55.7088,55.7167,54.7562,54.8068,23365046.403237,-0.0163308307922041,-0.009379004694020976,0.1394462929033085
2005-08-29,54.7473,55.5451,54.5509,55.5451,28206811.81589,0.013470956158724734,-0.001657161652344863,0.15050185835346314
2005-08-30,55.3347,55.4608,54.9756,55.3,25844477.916348,-0.00441263045705198,-0.005939198711495952,0.14656861198089063
2005-08-31,55.3605,56.5284,55.1621,56.5284,29785122.207332,0.022213381555153733,0.02020065296133655,0.17015423336605714
2005-09-01,56.4391,56.8291,56.2575,56.5284,24846371.728222,0.0,0.014568343064108147,0.1597366741093063
2005-09-02,56.7279,56.7636,55.9936,56.2238,25806584.857702,-0.0053884419159219155,0.02585445601640668,0.15299392595869132
2005-09-06,56.3964,57.093,56.3062,57.0672,31399905.675517,0.015000764800671584,0.02740295723655195,0.1609634468950562
2005-09-07,57.0414,57.3312,56.8291,57.2349,16747844.055064,0.002938640760366873,0.03498915009041603,0.16109082736082
2005-09-08,57.093,57.1853,56.711,56.9124,15333824.259911,-0.005634673948936797,0.006793045619547078,0.16270064632636577
2005-09-09,57.1178,57.4254,56.9719,57.2626,27087021.543185,0.00615331632473759,0.012988161702790046,0.16138575445000525
2005-09-12,57.2895,57.8481,57.1694,57.5167,20746855.749893,0.004437451320757457,0.022995599728228955,0.15436949225573593
2005-09-13,57.3986,57.3986,56.8529,57.0751,27337455.356867,-0.0076777701085076755,0.00013843328567020308,0.1539081627752059
2005-09-14,57.093,57.1853,56.2903,56.4223,25017016.466394,-0.011437562089247288,-0.014197631165600022,0.14563431392590914
2005-09-15,56.4977,56.6236,56.1325,56.2238,27184116.459201,-0.0035181125193407548,-0.012099296462633857,0.14633075388954522
2005-09-16,56.5651,56.9442,56.3697,56.8777,28641078.361507,0.011630306026985116,-0.006721664751513257,0.1501513193302227
2005-09-19,56.8122,56.9124,56.3339,56.6068,28850330.684351,-0.004762850818510578,-0.015819753219499688,0.15118342231040294
2005-09-20,56.7279,56.8608,55.7088,55.7901,34760350.802155,-0.01442759527123949,-0.02251419620815376,0.15988089325609547
2005-09-21,55.68,55.7495,54.8932,54.8932,33572883.12359,-0.016076328954420238,-0.02710098666661942,0.16999747677122481
2005-09-22,54.9497,55.3347,54.4665,55.1709,40461589.236964,0.0050589144010551035,-0.018726944816963575,0.17064977596495626
2005-09-23,54.9011,55.4835,54.5876,55.3814,31985518.709837,0.003815417185508929,-0.026307322553478785,0.16998905898910688
2005-09-26,55.7594,55.9509,55.3903,55.7594,26920724.428816,0.0068253962521713785,-0.014969932940918751,0.1605406133256234
2005-09-27,55.6721,55.9509,55.1978,55.5719,31866181.777748,-0.0033626617216110377,-0.003911088167972476,0.15406186575741157
2005-09-28,55.7167,55.7763,55.0093,55.4915,25397974.734613,-0.0014467743589835491,0.010899346367127416,0.15327533182193992
2005-09-29,55.4428,56.2089,55.0688,56.1057,28815261.464809,0.011068361821179762,0.016943714893177253,0.13621848162788838
2005-09-30,56.1157,56.456,55.9033,56.4153,34148494.809134,0.005518155909292721,0.01866872271195752,0.13780037741893653
2005-10-03,56.4977,56.9809,56.456,56.7557,31077327.912466,0.006033824157630985,0.017867839323952417,0.13791185018607144
2005-10-04,56.8291,57.0176,55.8438,55.8963,20051089.811234,-0.015142091455131346,0.005837482612615297,0.13740041803246214
2005-10-05,55.8865,55.8865,54.4218,54.4665,53674111.699737,-0.02557951062950492,-0.018471297405909026,0.16169881101730266
2005-10-06,54.4565,54.8316,53.4117,53.9803,69549059.922853,-0.00892658790265588,-0.037882069023289944,0.16298225643385464
2005-10-07,54.3811,54.6034,54.0418,54.4665,28309791.241732,0.009006989586942016,-0.034543820559316374,0.16531101977462284
2005-10-10,54.5965,54.6203,53.7868,53.8533,19568691.018785,-0.011258296384015987,-0.05113847595924281,0.16602711197753942
2005-10-11,54.1192,54.3047,53.1091,53.1091,40393214.437579,-0.013819023161069088,-0.049863765580190456,0.16960039858776638
2005-10-12,53.0575,53.3591,52.0454,52.3559,74777320.424581,-0.014182126980122,-0.038750424572902675,0.17156390664750207
2005-10-13,52.3728,52.8025,51.8747,52.5713,57147414.650112,0.004114149503685383,-0.0261021150308538,0.17378249683023356
2005-10-14,53.0744,53.5496,52.1019,53.4563,62112519.95307,0.01683428030122891,-0.01854718037692904,0.18056020980261528
2005-10-17,53.4117,53.8126,52.8769,53.5496,37900483.065559,0.0017453508753879632,-0.005639394428939348,0.1812110979762601
2005-10-18,53.4465,53.5586,52.7698,52.8292,38512692.794314,-0.013452948294665146,-0.005270283247127083,0.1804064498486734
2005-10-19,52.605,53.9634,52.1555,53.9634,50167380.218636,0.02146918749479454,0.03070332092467143,0.19221766636052778
2005-10-20,53.8702,54.0855,52.5811,52.9593,55646195.469339,-0.018607055893438917,0.007380452832629114,0.20083974689494868
2005-10-21,53.2162,53.8612,53.1329,53.5496,52170890.032061,0.011146295362665315,0.0017453508753879632,0.20527606778575017
2005-10-24,53.6568,54.7215,53.4633,54.7215,35993357.673301,0.021884383823595366,0.021884383823595366,0.21991250689242955
2005-10-25,54.5597,54.7215,53.7629,54.2571,38045944.036643,-0.008486609467942219,0.027028612964042686,0.22143653639273073
2005-10-26,54.1192,54.8852,53.7958,53.9713,43206649.075599,-0.005267513376129629,0.00014639551992656763,0.2219297524701095
2005-10-27,53.7629,53.8126,52.6308,52.8452,32297744.411759,-0.02086479295477417,-0.002154484670303436,0.22721952869338002
2005-10-28,53.0575,53.7629,52.6982,53.5853,45333256.908742,0.014005056277580419,0.0006666716464736044,0.23330139017277512
2005-10-31,53.9147,54.8495,53.88,54.1936,41577156.852336,0.011351993923706782,-0.009647030874519125,0.23661186956008162
2005-11-01,54.4218,54.6947,54.0418,54.4665,35570510.442778,0.005035649966047551,0.0038594027325455915,0.23278485638036306
2005-11-02,54.3127,55.5629,54.2571,55.5629,39148674.370604,0.02012980455876545,0.029489747328672822,0.22571069268658503
2005-11-03,55.8865,56.2168,55.4608,55.7594,50758404.099549,0.0035365324704075274,0.05514597352266626,0.22268815498701347
2005-11-04,55.7257,55.8865,55.1799,55.6373,31190185.736204,-0.002189765313113101,0.038294084385083416,0.22136886638780476
2005-11-07,55.68,56.1225,55.4508,55.8438,24451884.831831,0.00371153884174813,0.030450090047533296,0.2165595623089831
2005-11-08,55.5986,55.7167,55.2822,55.6373,24962412.165767,-0.0036978142604908726,0.02149578181083789,0.20968378287371245
2005-11-09,55.5887,56.1682,55.3257,55.8259,35028088.440756,0.003389812230284228,0.004733374247924305,0.20030866991164697
2005-11-10,55.7763,56.2903,55.0093,56.1225,40708027.146988,0.005312946141486474,0.0065119065126240105,0.20041930635617564
2005-11-11,56.1225,56.4977,56.0383,56.449,23140613.677669,0.005817631074880758,0.014589133548896127,0.19431003842545358
2005-11-14,56.5135,56.5472,55.8685,56.2416,28634493.434772,-0.0036741129160835495,0.007123440740064213,0.19564727753123334
2005-11-15,56.1582,56.2843,55.3605,55.426,41378373.494737,-0.014501721145913304,-0.0037978118995709576,0.19681538026049977
2005-11-16,55.5104,55.6543,54.8753,55.4428,33460257.0925,0.00030310684516288156,-0.006862406159148349,0.18362116102949466
2005-11-17,55.5986,56.4301,55.5887,56.4054,26131404.962654,0.017362037992309176,0.005040759053855259,0.17582099589271052
2005-11-18,56.6167,56.9997,56.3964,56.837,34007739.228763,0.0076517496551749,0.006873461000195036,0.17415998947468406
2005-11-21,56.9283,57.5167,56.5215,57.4164,36198959.765869,0.010194063726093994,0.02088845267559969,0.16189549788880178
2005-11-22,57.3222,57.8739,57.1754,57.7221,24959944.077985,0.005324262754195619,0.04142640637967743,0.15685867542483917
2005-11-23,57.608,58.0783,57.5802,57.7916,25056680.219297,0.0012040448978813956,0.04236438275123189,0.15390885755672087
2005-11-25,57.731,57.8878,57.5802,57.7499,6944728.3803183,-0.0007215581503194901,0.02383637027660468,0.12568859650470732
2005-11-28,57.8799,57.9057,56.7725,56.9809,28946950.92934,-0.013316040374095839,0.002531801467353878,0.13526913030085055
2005-11-29,57.0176,57.4164,56.8043,57.0672,27320749.153856,0.001514542592342405,-0.006081886011662263,0.13178263986499122
2005-11-30,57.0414,57.5892,56.9908,57.3133,45172143.88729,0.004312459696638404,-0.007082209413725393,0.13163168493083036
2005-12-01,57.5981,58.504,57.2965,58.248,44007746.631559,0.016308605506924145,0.007897341482153042,0.12542851735369476
2005-12-02,58.2877,58.4793,57.8799,58.4793,27976853.3552,0.003970951792336308,0.012630324900995582,0.12549055172315973
2005-12-05,58.382,58.4246,57.7132,58.0614,30502307.802068,-0.007146118370089938,0.01896249444989473,0.12908391107364672
2005-12-06,58.2976,58.6965,58.0783,58.2381,31166061.160728,0.0030433299920429313,0.020517915720413837,0.12899956403500107
2005-12-07,58.1378,58.2629,57.5634,57.8799,27553652.388944,-0.006150612743204276,0.009886012496227004,0.13075182923611445
2005-12-08,57.991,58.4703,57.5257,58.0356,39173386.490048,0.00269005302358849,-0.0036464771322619605,0.13067745752924054
2005-12-09,58.122,58.4246,57.7132,58.3215,26422792.505703,0.004926286624072018,-0.0026983907126111317,0.13055361093926024
2005-12-12,58.4793,58.6062,58.0168,58.504,28454784.596348,0.0031292062104026908,0.007622964654658615,0.12984567750335194
2005-12-13,58.3492,58.6539,58.0456,58.511,29159254.852759,0.00011964993846591554,0.00468593583925303,0.1284064878874847
2005-12-14,58.4246,58.767,58.1378,58.4434,31744375.750082,-0.0011553383124541794,0.00973567680662879,0.11351933001859807
2005-12-15,58.4793,58.4793,57.5505,57.8481,37558481.078776,-0.01018592347467795,-0.003230775592911961,0.12220364790668037
2005-12-16,58.1557,58.248,57.6169,57.6437,25279111.465757,-0.003533391762218674,-0.011621786133758527,0.10956969348036232
2005-12-19,57.74,57.7588,56.7725,56.9283,27004756.31754,-0.012410723114581468,-0.026933201148639396,0.11659809512606706
2005-12-20,56.8608,57.3807,56.5374,56.9124,33849921.69406,-0.0002792986967817823,-0.027321358377057403,0.11033826238642495
2005-12-21,57.0414,57.7667,56.9997,57.5981,35503189.796034,0.012048340959088133,-0.01446356645917235,0.11733881925280752
2005-12-22,57.5634,57.7916,57.2626,57.7588,24272058.081496,0.002790022587550567,-0.0015436980644135678,0.11770377176688485
2005-12-23,57.865,58.4623,57.7499,57.8878,17953546.760308,0.0022334259022001035,0.0042346344873767094,0.11793141880192251
2005-12-27,58.0783,58.1468,56.9908,57.0246,30835834.24036,-0.014911604863200867,0.0016916015408856566,0.12045600025335666
2005-12-28,57.2191,57.5167,56.8955,57.3629,24112710.715329,0.005932527365382745,0.00791567391289072,0.12216946030029609
2005-12-29,57.354,57.5415,57.0583,57.0583,24577456.986097,-0.005310052316043978,-0.009371836918231624,0.12273729560990419
2005-12-30,56.7279,56.9203,56.4728,56.6931,39851622.857906,-0.006400471097105953,-0.018450868092827366,0.1078007234424231
2006-01-03,57.1108,57.9057,56.1225,57.8243,47701710.134137,0.01995304543233667,-0.00109694961632667,0.13071607517232708
2006-01-04,57.8739,58.3313,57.6775,58.1378,35050452.399916,0.005421596110977589,0.019521399536340356,0.1298902411746944
2006-01-05,58.1468,58.4534,57.991,58.4534,27906361.180383,0.005428481985902511,0.01901054514328937,0.13087985290044907
2006-01-06,58.374,59.1827,58.3582,59.148,31627397.056217,0.011882970023984862,0.03662394428155058,0.13483789387844974
2006-01-09,59.148,59.8029,59.1143,59.536,26230842.999983,0.006559816054642509,0.05014543216017464,0.13612960880772787
2006-01-10,59.2184,60.0758,59.2095,60.0758,31929381.554364,0.009066783122816391,0.03893691752429351,0.13836276156206798
2006-01-11,60.0857,60.1006,59.5111,59.9725,34826255.49817,-0.001719494372109942,0.03155778168420542,0.1386844284596512
2006-01-12,59.8624,60.1085,59.5181,59.7612,28908703.127166,-0.0035232815040225907,0.022373377767589187,0.13968670994558344
2006-01-13,59.7086,59.8803,59.4953,59.786,24279239.622345,0.0004149849735279876,0.01078650165686068,0.13946231049747743
2006-01-17,59.4636,59.5181,59.0875,59.5023,31753677.689745,-0.004745258087177628,-0.0005660440741737105,0.13484581501780774
2006-01-18,58.9644,59.4794,58.8831,59.404,35946519.434108,-0.0016520369800829826,-0.011182539391901503,0.13408783216061843
2006-01-19,59.5181,60.4736,59.4317,60.3318,31542428.926762,0.015618476870244313,0.0059910792446538075,0.13231323102040776
2006-01-20,60.3566,60.431,59.3345,59.6421,51240683.972294,-0.011431782244189614,-0.001992931868837977,0.1415148904488875
