date,close,return_1d,return_5d,realized_vol_20d,strike,dte,option_price,delta,gamma,theta,vega,portfolio_delta,portfolio_gamma,portfolio_theta,portfolio_vega,target_hedge_ratio_bucket
2005-07-01,54.3643,0.0043451673868584,0.0284387355517301,0.1201552143594482,54.0,0.0821917808219178,1.0185948129454587,0.6117907836870689,0.2046098400021164,-5.332481949243196,5.972073297854258,0.6117907836870689,0.2046098400021164,-5.332481949243196,5.972073297854258,0.0
2005-07-05,55.2226,0.0157879343613362,0.042053817413292,0.1299795299463712,55.0,0.0821917808219178,1.009698282741251,0.5765963110970805,0.1902827013087472,-5.826713562483364,6.199210180812807,0.5765963110970805,0.1902827013087472,-5.826713562483364,6.199210180812807,1.0
2005-07-06,54.7215,-0.0090741833959284,0.0167219419748612,0.1362295291821244,55.0,0.0821917808219178,0.7840572890858901,0.4811296139368524,0.1864577400134792,-5.94726655316089,6.251670053284204,0.4811296139368524,0.1864577400134792,-5.94726655316089,6.251670053284204,0.0
2005-07-07,54.8753,0.0028105954697879,0.01155983055659,0.1328017781473847,55.0,0.0821917808219178,0.8387527022363415,0.5096463147844974,0.1908921596069303,-5.882816899119554,6.2744286723436,0.5096463147844974,0.1908921596069303,-5.882816899119554,6.2744286723436,0.0
2005-07-08,56.0571,0.0215361009415893,0.0356185489875131,0.1474117871415843,56.0,0.0821917808219178,1.0441172931728635,0.5412527907597295,0.1674953800524425,-6.597624120384211,6.377121442876098,0.5412527907597295,0.1674953800524425,-6.597624120384211,6.377121442876098,0.0
2005-07-11,56.7457,0.0122839033770922,0.0438044819854206,0.151075343049755,57.0,0.0821917808219178,0.9255040689550036,0.4901667973969761,0.1622696775083814,-6.769621052467179,6.4882155257021115,0.4901667973969761,0.1622696775083814,-6.769621052467179,6.4882155257021115,1.0
2005-07-12,56.5651,-0.0031826200046874,0.0243106988805308,0.1527921161043455,57.0,0.0821917808219178,0.8506803895245234,0.4614998540261109,0.1602572550795049,-6.7429340473684105,6.43938148069209,0.4614998540261109,0.1602572550795049,-6.7429340473684105,6.43938148069209,1.0
2005-07-13,56.4391,-0.0022275219172245,0.0313880284714418,0.1523513559484048,56.0,0.0821917808219178,1.2937960946530185,0.601454170520957,0.1565721483969284,-6.767669358543043,6.245243618810048,0.601454170520957,0.1565721483969284,-6.767669358543043,6.245243618810048,1.0
2005-07-14,56.0293,-0.0072609237213209,0.0210294977886225,0.1562141893583095,56.0,0.0821917808219178,1.085312918439783,0.5355105456195373,0.1583562315054229,-6.933207417155807,6.382846806084245,0.5355105456195373,0.1583562315054229,-6.933207417155807,6.382846806084245,0.0
2005-07-15,56.0809,0.0009209467189488,0.0004245670931961,0.1535191592218119,56.0,0.0821917808219178,1.09597429090023,0.5441243635905862,0.1606390168975402,-6.836122381652264,6.374879213126094,0.5441243635905862,0.1606390168975402,-6.836122381652264,6.374879213126094,1.0
2005-07-18,55.7594,-0.0057327895950314,-0.0173810526612588,0.1555354254528366,56.0,0.0821917808219178,0.9422406712594872,0.4924335428305055,0.1604243674853502,-6.828492326995568,6.376233771322288,0.4924335428305055,0.1604243674853502,-6.828492326995568,6.376233771322288,0.0
2005-07-19,56.5374,0.0139528043702048,-0.0004897012468819,0.1597150102596937,57.0,0.0821917808219178,0.8824804727577558,0.4596871425343927,0.1533166918483968,-7.003823570741409,6.4333211078439,0.4596871425343927,0.1533166918483968,-7.003823570741409,6.4333211078439,0.0
2005-07-20,57.2269,0.0121954670713546,0.0139584082666095,0.1635840476830029,57.0,0.0821917808219178,1.2608372670971733,0.5638498141449163,0.1467386046925357,-7.359985331923206,6.461214615739519,0.5638498141449163,0.1467386046925357,-7.359985331923206,6.461214615739519,1.0
2005-07-21,56.3339,-0.015604549608663,0.0054364412905389,0.1760527936377538,56.0,0.0821917808219178,1.3810010496465033,0.576078666794519,0.137749143081069,-7.706764115930345,6.325572737913226,0.576078666794519,0.137749143081069,-7.706764115930345,6.325572737913226,0.0
2005-07-22,57.2012,0.0153957031201461,0.0199764982373678,0.1664735170629577,57.0,0.0821917808219178,1.265086364536721,0.5593639304298025,0.1445112232942268,-7.473910136954944,6.46971875818393,0.5593639304298025,0.1445112232942268,-7.473910136954944,6.46971875818393,1.0
2005-07-25,56.8291,-0.0065051082844416,0.0191842092992391,0.1624019280943203,57.0,0.0821917808219178,1.0405637559707903,0.5046858576453578,0.150766187278026,-7.250137486231247,6.499277490188811,0.5046858576453578,0.150766187278026,-7.250137486231247,6.499277490188811,0.0
2005-07-26,56.9997,0.00300198313892,0.0081768882191257,0.1623650798399563,57.0,0.0821917808219178,1.128614111223648,0.5303432811402675,0.1499243037012467,-7.293576964986425,6.500371851323242,0.5303432811402675,0.1499243037012467,-7.293576964986425,6.500371851323242,0.0
2005-07-27,57.1595,0.0028035235273169,-0.001177767798011,0.1561446264467051,57.0,0.0821917808219178,1.174991318701018,0.5556251546204806,0.1543942849473687,-7.066919582730108,6.473862873031872,0.5556251546204806,0.1543942849473687,-7.066919582730108,6.473862873031872,0.0
2005-07-28,57.7499,0.0103289916811728,0.0251358418288099,0.1573654348517294,58.0,0.0821917808219178,0.9875305971382532,0.4925906963958704,0.1530947782741284,-7.145743136103487,6.603901510535282,0.4925906963958704,0.1530947782741284,-7.145743136103487,6.603901510535282,1.0
2005-07-29,57.6864,-0.0010995690035826,0.0084823395313384,0.1569164634862743,58.0,0.0821917808219178,0.9536003321723818,0.4827666286040749,0.1535848807565855,-7.099061855798815,6.591621185073775,0.4827666286040749,0.1535848807565855,-7.099061855798815,6.591621185073775,1.0
2005-08-01,57.6616,-0.0004299106895212,0.014649185012608,0.1573826587150192,58.0,0.0821917808219178,0.9447452261066084,0.4790731903361611,0.1531278736949373,-7.105763258713199,6.585866122688082,0.4790731903361611,0.1531278736949373,-7.105763258713199,6.585866122688082,0.0
2005-08-02,58.0962,0.0075370784022643,0.0192369433523336,0.1510865714714224,58.0,0.0821917808219178,1.1258263235244144,0.5465080167296139,0.1574554470974888,-6.984341915214741,6.599444777103915,0.5465080167296139,0.1574554470974888,-6.984341915214741,6.599444777103915,1.0
2005-08-03,57.8054,-0.0050054908926918,0.0112999588869742,0.1475725596826695,58.0,0.0821917808219178,0.9503606921328078,0.4999991715421332,0.1631254976701332,-6.773830760449399,6.611388403702647,0.4999991715421332,0.1631254976701332,-6.773830760449399,6.611388403702647,1.0
2005-08-04,56.837,-0.0167527601227566,-0.0158078195806398,0.1630558010607245,57.0,0.0821917808219178,1.0488055992374896,0.5059278675649849,0.1501345070746781,-7.278609098411131,6.49991175373138,0.5059278675649849,0.1501345070746781,-7.278609098411131,6.49991175373138,1.0
2005-08-05,56.0571,-0.013721695374492,-0.0282440921950407,0.1542701968794481,56.0,0.0821917808219178,1.0878603548110348,0.5401880918358358,0.1600929261893776,-6.862229451738914,6.378871009142007,0.5401880918358358,0.1600929261893776,-6.862229451738914,6.378871009142007,1.0
2005-08-08,55.8616,-0.0034875154083959,-0.0312166155639107,0.1476925735518734,56.0,0.0821917808219178,0.9433078604039656,0.5083631310614091,0.1686274997247444,-6.562722533569864,6.38766586702778,0.5083631310614091,0.1686274997247444,-6.562722533569864,6.38766586702778,0.0
2005-08-09,55.943,0.0014571727268821,-0.0370626650280053,0.1475946162328205,56.0,0.0821917808219178,0.9846210099702476,0.5220752172551346,0.1682728465941511,-6.582753248845611,6.38858168706511,0.5220752172551346,0.1682728465941511,-6.582753248845611,6.38858168706511,1.0
2005-08-10,55.8685,-0.001331712636076,-0.0335072501876987,0.1474907110938296,56.0,0.0821917808219178,0.945530074692357,0.5095164908530656,0.1688264948022664,-6.557186624945169,6.388040868252037,0.5095164908530656,0.1688264948022664,-6.557186624945169,6.388040868252037,0.0
2005-08-11,56.3508,0.0086327715975909,-0.0085542868202052,0.1485665818731615,56.0,0.0821917808219178,1.2175090475881731,0.5893227409508681,0.1620328056836168,-6.638000496118823,6.282791476485422,0.5893227409508681,0.1620328056836168,-6.638000496118823,6.282791476485422,1.0
2005-08-12,55.6721,-0.0120441945810884,-0.0068679970958183,0.1548742070740687,56.0,0.0821917808219178,0.8956586307914236,0.478257376564261,0.1611511964450034,-6.762037529903874,6.357937106893429,0.478257376564261,0.1611511964450034,-6.762037529903874,6.357937106893429,0.0
2005-08-15,56.2675,0.0106947645229835,0.0072661721110744,0.1582018837526996,56.0,0.0821917808219178,1.229921175214752,0.5722526285290075,0.1537534788957772,-7.0207088099101504,6.3296577945811645,0.5722526285290075,0.1537534788957772,-7.0207088099101504,6.3296577945811645,1.0
2005-08-16,55.2822,-0.017510996578842,-0.0118120229519331,0.162093325700997,55.0,0.0821917808219178,1.243306799754766,0.5739443001457392,0.1526154897404581,-7.041873207141294,6.2138787313055985,0.5739443001457392,0.1526154897404581,-7.041873207141294,6.2138787313055985,1.0
2005-08-17,55.2126,-0.0012589947578063,-0.0117400681958527,0.1543369662339658,55.0,0.0821917808219178,1.1553900492400295,0.565544870959641,0.1610915678343856,-6.750791461760286,6.229419176788828,0.565544870959641,0.1610915678343856,-6.750791461760286,6.229419176788828,1.0
2005-08-18,55.0331,-0.0032510695022514,-0.0233838738757924,0.1456059968998065,55.0,0.0821917808219178,1.0017631427598523,0.5375856515719601,0.1728858612719534,-6.408046506740077,6.266356295596211,0.5375856515719601,0.1728858612719534,-6.408046506740077,6.266356295596211,0.0
