close,return_1d,return_5d,realized_vol_20d,strike,T,option_price,delta,gamma,theta,vega,target_hedge_ratio_bucket
81.7418,-0.0014268506913139,-0.0376241353936718,0.1163577116117554,82.0,0.0821917808219178,1.06026314554596,0.4984262642539397,0.1463029635014752,-7.808080500073934,9.348998255611422,0.0
82.3121,0.0069768466072437,-0.0356838257691136,0.1207076620194151,82.0,0.0821917808219178,1.4083030847872422,0.5786069740123059,0.1373269638850318,-8.164873970464399,9.2309502553047,1.0
81.4151,-0.0108975472621887,-0.0368940744482392,0.122842918470166,81.0,0.0821917808219178,1.473061552680285,0.5920280552626269,0.1354178284333112,-8.174418147391844,9.06283936661365,0.0
83.0224,0.0197420380248873,-0.0027123709581707,0.1453458878720865,83.0,0.0821917808219178,1.4945235095851714,0.5344594573742154,0.1148877332789232,-9.650822602705198,9.460092173305886,1.0
82.7816,-0.0029004220547708,0.01127554099386,0.1453920302207861,83.0,0.0821917808219178,1.369601927890109,0.5066962879540599,0.1156006480664979,-9.590227578769989,9.46666246070976,0.0
83.2482,0.0056365182600963,0.0184287598266736,0.1466871620993753,83.0,0.0821917808219178,1.6307497740788577,0.559878758593588,0.1126678195861846,-9.749818839065036,9.413911047446966,1.0
82.523,-0.0087112994635319,0.0025621992392368,0.1479280074516035,83.0,0.0821917808219178,1.266335642890354,0.4774494101369063,0.113808812125321,-9.624043704580906,9.423336584166147,0.0
82.8396,0.0038365061861542,0.0174967542875954,0.1408347202628506,83.0,0.0821917808219178,1.356030032864325,0.5133015191534347,0.1192083434220043,-9.347794996716177,9.469362995473013,1.0
81.7288,-0.0134090459152386,-0.0155813370849312,0.1468891473417143,82.0,0.0821917808219178,1.3391880954808857,0.5003756901058952,0.1159126529656422,-9.539447338955796,9.347580000743768,0.0
82.8236,0.0133955227533011,0.0005073591232833,0.1543442448699254,83.0,0.0821917808219178,1.475751108702866,0.5118737354092501,0.108807520211978,-10.117916746584246,9.468603925987104,0.0
83.3961,0.0069122810406696,0.0017766149898736,0.1566649039180717,83.0,0.0821917808219178,1.808287773866951,0.5727407719591485,0.1047316686861996,-10.317558404854784,9.379282417347053,0.0
83.6498,0.0030421086837393,0.0136543751438993,0.1564821447286177,84.0,0.0821917808219178,1.4276925636500977,0.4937246485841705,0.1062949030734785,-10.302465844943224,9.566111404923967,0.0
84.3621,0.0085152624393602,0.0183788912549069,0.1590651107195443,84.0,0.0821917808219178,1.8307641120779363,0.5679653921748421,0.1021902234240022,-10.583285579145862,9.508399816063228,1.0
84.1443,-0.0025817280508664,0.0295550650443905,0.1579749695795661,84.0,0.0821917808219178,1.6990718257286872,0.5457719931751897,0.1039948427122392,-10.514456335540192,9.560439923727724,1.0
84.0854,-0.0006999879968101,0.0152347881521692,0.1549063244800533,84.0,0.0821917808219178,1.6377422468845424,0.5400692810115094,0.1062938548803164,-10.330134209104685,9.568566648135445,0.0
84.3471,0.0031123120066027,0.0114034109508718,0.1554298784878017,84.0,0.0821917808219178,1.7876824586562137,0.5675561185915448,0.104617456915614,-10.37301352704606,9.50839833500452,1.0
83.4939,-0.0101153448073496,-0.0018637223280868,0.1578568481109947,83.0,0.0821917808219178,1.875938594063193,0.5824674754316559,0.1033151627024138,-10.37637294483342,9.344700273816576,0.0
83.7527,0.0030996276374681,-0.0072236229302019,0.1551111660407302,84.0,0.0821917808219178,1.4659275718615348,0.504540331418724,0.1071089752121124,-10.261872334913626,9.578443686266631,1.0
82.8636,-0.0106157771630048,-0.0152202823007618,0.1500770718876763,83.0,0.0821917808219178,1.4559048563534347,0.5161906648256176,0.1118046521718808,-9.884946804491433,9.469568878769492,1.0
82.6528,-0.0025439396791836,-0.0170374405069132,0.1373012695454169,83.0,0.0821917808219178,1.2288339400956758,0.4903582700490306,0.1225848742840103,-9.072547203461896,9.450504002752384,0.0
83.446,0.0095967710712765,-0.0106832362938381,0.1407621557052681,83.0,0.0821917808219178,1.6883806507466304,0.5847565226755659,0.1157851329161858,-9.400620675603012,9.327776790693555,0.0
84.1353,0.0082604318960766,0.0076819983256262,0.1415481576307987,84.0,0.0821917808219178,1.537160853970633,0.5480404174024885,0.1159976701344601,-9.56308634063372,9.552969097239789,0.0
85.2372,0.0130967620012052,0.0177248017078852,0.1401155760556416,85.0,0.0821917808219178,1.5971893107125368,0.5599494203275966,0.1151965646027326,-9.599566974515842,9.638571746721398,0.0
85.4849,0.0029060081748344,0.0316339140466983,0.1242144183210888,85.0,0.0821917808219178,1.5881530797543275,0.597462960345578,0.1271187152784955,-8.650998539828088,9.483938110860604,1.0
85.0644,-0.0049189973901822,0.0291774749312789,0.1253624194614954,85.0,0.0821917808219178,1.3593920027829045,0.5428632640845589,0.1297371205637243,-8.7213117598313,9.67287769424068,0.0
85.5379,0.0055663708907602,0.025068906837955,0.1253311525558444,86.0,0.0821917808219178,1.1067772806951268,0.4747415650929178,0.1295408169773329,-8.629142959266002,9.763627979015876,1.0
85.2282,-0.0036206172936206,0.0129897914430685,0.1211229000398607,85.0,0.0821917808219178,1.4092702364729064,0.5657565740592904,0.1329636005695173,-8.48898183528817,9.615105427257085,1.0
85.0334,-0.0022856284656956,-0.0023909748325848,0.1216001006362775,85.0,0.0821917808219178,1.3062119458800223,0.539601452768669,0.1339138870590288,-8.496176742124995,9.677585784014978,0.0
85.5779,0.0064033662066904,0.0010879114323114,0.1094688091667532,86.0,0.0821917808219178,0.9708588648066084,0.475075759112696,0.1482501605526816,-7.695882043559274,9.768709764229271,0.0
85.6557,0.0009091132173142,0.0069512040289474,0.101397933828102,86.0,0.0821917808219178,0.929251902400587,0.4845889665023913,0.1600981435329176,-7.255828541648024,9.7894057383459,1.0
85.0644,-0.0069032183497419,-0.0055355579222775,0.1038124008205515,85.0,0.0821917808219178,1.1511097624831237,0.5490165259336673,0.1563882467952202,-7.464250682376626,9.65555900703702,0.0
85.6238,0.0065761940365181,0.0046416561654476,0.1054740764938376,86.0,0.0821917808219178,0.9537432882239472,0.480731201824946,0.1539035622943379,-7.482482789919239,9.78164258636148,0.0
85.7417,0.0013769536040211,0.0083296681068849,0.1018791026422181,86.0,0.0821917808219178,0.9762371714996974,0.4984196085747231,0.1592998115101846,-7.3304789473713345,9.80647540017891,1.0
85.1382,-0.007038582160139,-0.0051380087616078,0.1050385191281961,85.0,0.0821917808219178,1.2038553515137238,0.5599672872841018,0.1538434806388518,-7.545823424222642,9.627311093651867,1.0
85.0644,-0.0008668259371232,-0.0069032183497419,0.1050677412378739,85.0,0.0821917808219178,1.1632316089304524,0.5485754473746394,0.1545408412891275,-7.537340633869689,9.656877990264071,0.0
85.2702,0.0024193434621297,0.0024193434621297,0.1048765710174732,85.0,0.0821917808219178,1.2775594948308395,0.5802754067717624,0.1524428597633862,-7.541849799335563,9.554512222478817,1.0
85.2042,-0.0007740101465694,-0.0049005066348375,0.0972216928974489,85.0,0.0821917808219178,1.16622908402681,0.5747531744703509,0.1650277169970782,-7.096225001112395,9.573493951378374,0.0
85.3511,0.0017240934132354,-0.0045555429855017,0.0969559733340708,85.0,0.0821917808219178,1.2499187259316216,0.5990547651650652,0.1629455288814897,-7.075703537120977,9.459401392134156,0.0
85.5009,0.0017551033320015,0.0042601323495212,0.0867698066012693,86.0,0.0821917808219178,0.7139895161733065,0.4512848902171774,0.1861669016285219,-6.259453807417059,9.706012874244704,0.0
85.6308,0.0015192822531691,0.006658484630468,0.0853951182366259,86.0,0.0821917808219178,0.7607471485967636,0.4749733588746104,0.1899228193224426,-6.275120603375072,9.77459081209945,0.0
85.8225,0.0022386804747824,0.0064770576356101,0.0803106629053604,86.0,0.0821917808219178,0.8054035074884993,0.5115161133592095,0.2018089875478462,-6.086397611905717,9.81170375867875,0.0
85.9645,0.0016545777622418,0.0089232690407281,0.0761610046081748,86.0,0.0821917808219178,0.8394853360813386,0.5417868859453298,0.2113746558263865,-5.902344081207474,9.77804993382073,0.0
85.9934,0.0003361852857863,0.007525386316052,0.0615382324826039,86.0,0.0821917808219178,0.7126500628753689,0.5573419640486075,0.260236584926139,-5.060286820090656,9.733566498990958,0.0
86.2082,0.0024978661153065,0.0082724275416983,0.0613388192018943,86.0,0.0821917808219178,0.836427852764345,0.6127566006561852,0.2525728029852249,-5.09086476419239,9.46340747004788,1.0
86.1412,-0.0007771882489137,0.0059604721665569,0.058233061439858,86.0,0.0821917808219178,0.7662720819528914,0.600370745055666,0.2685789615054775,-4.907627326607809,9.538758156895115,0.0
86.1762,0.0004063096404507,0.0041212968627106,0.055241853359438,86.0,0.0821917808219178,0.759145637620513,0.6151801070005772,0.280038662443721,-4.740854672969343,9.442550255373076,0.0
86.1912,0.0001740619799899,0.0026371350964642,0.0532038180095583,86.0,0.0821917808219178,0.7492523275906109,0.6235732599474573,0.2887754377045076,-4.6261974822651455,9.381176236176003,1.0
84.5929,-0.0185436564289624,-0.0162861335869961,0.0859737455250348,85.0,0.0821917808219178,0.7376108470971943,0.4671575890292527,0.1906870175100086,-6.206437693781705,9.642356653311143,1.0
83.6228,-0.0114678655064431,-0.0299901865483794,0.0909047910995544,84.0,0.0821917808219178,0.7877783804559968,0.4740682370620808,0.1826693209124696,-6.443522670469868,9.543994670223746,0.0
83.6988,0.0009088430428065,-0.0283534475953434,0.0909047103631405,84.0,0.0821917808219178,0.8243345285719244,0.4879577097865533,0.1828067948414023,-6.491950556720046,9.568537756887272,0.0
84.5339,0.0099774429263024,-0.0190574659824869,0.0962969135734211,85.0,0.0821917808219178,0.8096585468567739,0.4617392457949644,0.170156740856097,-6.784437473504789,9.62391388097268,1.0
84.2292,-0.0036044711056747,-0.0227633447498118,0.0933990757332525,84.0,0.0821917808219178,1.1322513857977228,0.5820873952332553,0.1731270011208675,-6.794187140229789,9.428902105621026,1.0
83.5339,-0.0082548569854634,-0.0125187811270213,0.096617992894606,84.0,0.0821917808219178,0.8006566228851568,0.460961508942167,0.171588873068764,-6.719727294163559,9.508259800283922,0.0
83.8356,0.0036117073427672,0.0025447605198583,0.095598104721717,84.0,0.0821917808219178,0.9377765973323235,0.5128402111441642,0.1735374005247243,-6.835074135428013,9.583578708270815,0.0
84.2542,0.0049931055542036,0.0066356984807427,0.0977446412177627,84.0,0.0821917808219178,1.1877851812934708,0.5831003791548725,0.1652915030959208,-7.043406147315769,9.426598169337876,1.0
83.4699,-0.0093087347574364,-0.0125866664143025,0.1019375355210293,83.0,0.0821917808219178,1.3434460881144972,0.6149180806315478,0.1567099724161026,-7.172274720958264,9.147848016067652,0.0
83.8506,0.0045609255552001,-0.0044948782607457,0.1038675271678282,84.0,0.0821917808219178,1.024736530324958,0.5151213507718947,0.1596606093887602,-7.320411488331107,9.583371285933376,0.0
85.0114,0.0138436695742187,0.0176874298937317,0.1159491946652093,85.0,0.0821917808219178,1.2396683306426013,0.5377758247715724,0.1405394149715229,-8.161763217792831,9.679403733219049,0.0
85.5549,0.006393260198044,0.0205079942172539,0.1181211705758633,86.0,0.0821917808219178,1.0444451411122486,0.4746901699495457,0.1374194048882624,-8.204220237797166,9.765488476532791,1.0
85.451,-0.0012144248897493,0.014204633122147,0.1180711837946996,85.0,0.0821917808219178,1.5096481547627931,0.5971980995353758,0.1338083126817763,-8.296086764016996,9.481776214471845,0.0
85.8695,0.0048975436214908,0.0287480876339853,0.1191357514733203,86.0,0.0821917808219178,1.210538054702468,0.5178700844631101,0.1358872896666905,-8.408437802035662,9.811314644317283,0.0
86.5129,0.0074927651843785,0.0317505181835311,0.1219452018995594,87.0,0.0821917808219178,1.0769352842751374,0.4710671320019929,0.1315546314020853,-8.511241434806463,9.868723699475222,1.0
86.407,-0.0012240949037658,0.0164166217707273,0.1220725931862202,86.0,0.0821917808219178,1.5366715453444542,0.5881787482068564,0.1286896347463006,-8.637506939081831,9.640243034551306,1.0
86.1083,-0.0034568958533451,0.0064683612510796,0.122459365829826,86.0,0.0821917808219178,1.3705479146656714,0.5491975328454176,0.1309603011537339,-8.658474836355705,9.773499427686442,0.0
86.5808,0.0054872759072004,0.0132216123860458,0.1239618490747743,87.0,0.0821917808219178,1.1291695683695266,0.4805562688865226,0.1295000712659062,-8.67296722009782,9.890759278612537,0.0
86.7347,0.0017775303531499,0.0100757544879148,0.1240753588073303,87.0,0.0821917808219178,1.205786844688987,0.5004971493720206,0.1293055342553561,-8.753763301405538,9.920117229954055,1.0
86.327,-0.0047005408446677,-0.0021488124892357,0.125367943707784,86.0,0.0821917808219178,1.521958413539572,0.5761936026801822,0.1262246053083182,-8.838885882192873,9.692866064935536,0.0
86.5638,0.0027430583710774,0.0018146677931185,0.1043764176718169,87.0,0.0821917808219178,0.9274869030069866,0.4718538681923487,0.1536294613468954,-7.468324334594374,9.875927913360323,1.0
86.2792,-0.0032877484583624,0.0019847099524668,0.0948403277646992,86.0,0.0821917808219178,1.1991719183320058,0.5884227117235589,0.1658634687134066,-7.0399739277489735,9.62463789598304,1.0
86.0264,-0.0029300225315024,-0.0064032672370779,0.096171186768729,86.0,0.0821917808219178,1.068769749406023,0.5455195755675906,0.1671012801984343,-7.094587365920641,9.774997183207716,0.0
86.453,0.0049589428361527,-0.0032478350648587,0.0917770605545699,86.0,0.0821917808219178,1.274989038501495,0.6204024364999146,0.1673313491554338,-6.837970550871848,9.434089314719795,0.0
87.0443,0.0068395544399848,0.0083091037566462,0.0921048143256817,87.0,0.0821917808219178,1.0506460425184798,0.5500791564599782,0.1722000828910485,-6.939039871187852,9.876993137200731,1.0
86.6857,-0.0041197413271174,0.0014082098983638,0.0872414533896127,87.0,0.0821917808219178,0.8163319539432194,0.4865938112696472,0.1838993575337056,-6.499783467203423,9.908922127301922,1.0
86.327,-0.0041379373991327,0.000554015336257,0.0894947304443899,86.0,0.0821917808219178,1.176334971801289,0.601351658786887,0.174271529137595,-6.7230703660684625,9.553127938057209,0.0
86.7517,0.0049196659214383,0.0084311327685455,0.0894568702934243,87.0,0.0821917808219178,0.8708291140460673,0.4990125592411272,0.1793093128652535,-6.6721142466703345,9.922038883904444,0.0
86.9884,0.0027284767906565,0.0061929603368302,0.0799023198937237,87.0,0.0821917808219178,0.899456399891065,0.5450930483419916,0.1989248130407375,-6.2005972989221165,9.88551782037827,1.0
86.2702,-0.0082562732502263,-0.0088931727867305,0.087237205896753,86.0,0.0821917808219178,1.1207857472713345,0.5934861186085678,0.1797982836478044,-6.594290606015913,9.594830098737416,1.0
85.8875,-0.0044360625105772,-0.0092079777864167,0.0761907115304574,86.0,0.0821917808219178,0.7986865886908703,0.5254666863317305,0.2122158446803617,-5.873692429757878,9.803206462134304,1.0
85.7987,-0.0010339106389172,-0.0061197539587846,0.073100517755115,86.0,0.0821917808219178,0.7225426241379083,0.5065084116367752,0.2218384952927159,-5.645297967827667,9.811765706428464,0.0
86.391,0.0069033679997483,-0.0041578435926903,0.0766791443554611,86.0,0.0821917808219178,1.0943659641541714,0.6291131414569507,0.1989635903620149,-5.963171876479369,9.35871581669008,1.0
86.366,-0.0002893819958098,-0.0071549769854371,0.0749775981292654,86.0,0.0821917808219178,1.06272978206011,0.6266619994443017,0.203968556463108,-5.868221921621364,9.375808930833571,0.0
86.8815,0.0059687840122271,0.0070858766990222,0.0732126195010199,87.0,0.0821917808219178,0.7759746927426434,0.5251300455600966,0.2183332316301556,-5.762331065713176,9.91719379183198,1.0
86.1832,-0.0080373842532645,0.0034428758550428,0.0787811711556244,86.0,0.0821917808219178,0.9882195363703872,0.5849924271650931,0.2002824284679134,-6.099243861039484,9.632497448377016,0.0
86.6767,0.0057261740107119,0.0102332552824226,0.0803472123709087,87.0,0.0821917808219178,0.7436697638315266,0.4828254875796232,0.1996273300434925,-6.074195814630352,9.904303468163262,1.0
85.6817,-0.0114794402647999,-0.0082103459851141,0.0881292226655328,86.0,0.0821917808219178,0.8119439125712589,0.4854278004218636,0.1841611437939388,-6.473709051836877,9.793151718083225,0.0
85.9135,0.0027053618217192,-0.005239330292013,0.0885089665971893,86.0,0.0821917808219178,0.933133183357306,0.5279837920314405,0.1825479665086823,-6.610530034675787,9.802017731096669,0.0
85.9794,0.0007670505799437,-0.0103831080264498,0.0871526860351137,86.0,0.0821917808219178,0.9550538374145106,0.5404592587597443,0.1847479272292174,-6.5522046433728,9.7831240761283,1.0
85.9555,-0.0002779735611088,-0.0026420462456719,0.0864624237269621,86.0,0.0821917808219178,0.9354315482868216,0.536248762963712,0.186464898624939,-6.504292583770672,9.790395294295442,1.0
85.8955,-0.00069803561145,-0.0090128027486048,0.0857767372795775,86.0,0.0821917808219178,0.8968696624889745,0.5251654420460883,0.1884910479328334,-6.442492950360876,9.804590648360383,1.0
85.5859,-0.0036043797404986,-0.001118091727872,0.086093286149939,86.0,0.0821917808219178,0.7464224789848473,0.4668006614336812,0.1881988960394242,-6.285085585933652,9.754818443894328,1.0
84.6977,-0.0103778776644283,-0.0141514430211783,0.0908825507076312,85.0,0.0821917808219178,0.8351469432855225,0.4884014105910187,0.1807008305221755,-6.5693979025963065,9.683052363943627,0.0
84.9295,0.0027367921442968,-0.0122110645108013,0.0872783361348801,85.0,0.0821917808219178,0.9183021869048388,0.5310436270217286,0.1871601245207921,-6.467267728020029,9.68423475571078,1.0
84.4699,-0.0054115472244627,-0.0172833617395048,0.0879663752186045,84.0,0.0821917808219178,1.227503450496478,0.6298974098843904,0.177256691599261,-6.452787911256246,9.144325697609466,0.0
85.0724,0.0071327182818969,-0.0095825741744328,0.0921084474137736,85.0,0.0821917808219178,1.042620360818752,0.5552043685059384,0.1758826478270926,-6.785394223193869,9.636697292685056,1.0
84.5499,-0.0061418274316935,-0.0121047976360592,0.0914993371534451,85.0,0.0821917808219178,0.7708712592429237,0.4620437742520876,0.1790578012113677,-6.5071257658992065,9.626441631757883,0.0
85.2772,0.0086020208184751,0.0068419803607417,0.0971061006030992,85.0,0.0821917808219178,1.2075241474157536,0.5868470656291414,0.1640437759268048,-7.08967583335585,9.52139378227113,1.0
85.0414,-0.0027651001674539,0.0013175633908122,0.0935357742598751,85.0,0.0821917808219178,1.0392696575572271,0.5491514830232055,0.1736100179834257,-6.862226597162563,9.652542449846631,0.0
85.0414,0.0,0.0067657236483054,0.0925058014890534,85.0,0.0821917808219178,1.029328462869124,0.5495783797675967,0.1755195348959348,-6.802407719941936,9.651251263974936,0.0
86.0344,0.0116766657181091,0.0113080152905056,0.1020087057084822,86.0,0.0821917808219178,1.130201261107409,0.5448305296101968,0.1575552220163344,-7.439983356376757,9.777834860996188,0.0
86.359,0.0037729094408747,0.0213968319300199,0.0998449860980721,86.0,0.0821917808219178,1.2945456941929905,0.5971521341413668,0.1565752038005668,-7.328753194751415,9.582809312944455,1.0
86.0993,-0.0030072140714921,0.0096403259018824,0.1004140189736732,86.0,0.0821917808219178,1.1503400867265938,0.5557223530648325,0.1593814427738767,-7.357471405501507,9.751237517424316,0.0
86.7946,0.0080755592670322,0.0206158412255679,0.1023720889290726,87.0,0.0821917808219178,1.0205912256067575,0.5072409746653751,0.1565849633377465,-7.47129589546636,9.925340679811567,0.0
86.8355,0.0004712274726768,0.0210967834490025,0.0979031098926607,87.0,0.0821917808219178,0.9971100967199787,0.5137425912805091,0.1635853085627319,-7.219976728165275,9.925760544378823,1.0
86.2632,-0.0065906224988627,0.0026594013557366,0.0987660671333953,86.0,0.0821917808219178,1.227642839488162,0.5828381317661349,0.1597948782059118,-7.2711147938756255,9.65272947696296,1.0
85.8225,-0.0051087833514174,-0.0062124387730287,0.0914521340663496,86.0,0.0821917808219178,0.9147212769934184,0.511309676361185,0.1772255376459792,-6.747678042606976,9.811849086210788,0.0
85.8955,0.0008505927932651,-0.002367034342904,0.0909865304998163,86.0,0.0821917808219178,0.947953091124468,0.524303999449636,0.1777221012483469,-6.750205082233772,9.805906741153422,0.0
86.359,0.0053960917626649,-0.0050187454058202,0.0929629050863863,86.0,0.0821917808219178,1.2287264126140514,0.6033958224147289,0.1674773299790955,-6.923499882225713,9.543535980574877,1.0
85.7987,-0.0064880325154297,-0.0119398172406446,0.09598321649464,86.0,0.0821917808219178,0.9470589534091048,0.5072618017666094,0.1689459973489644,-7.006142964821862,9.811445863271262,1.0
85.1382,-0.0076982518383145,-0.0130414823470494,0.0997301553036096,85.0,0.0821917808219178,1.1527748789214058,0.5625175324588422,0.1618706847715585,-7.237158806312336,9.61771752622604,1.0
84.3251,-0.0095503545999326,-0.0174476390224008,0.1043705142942816,84.0,0.0821917808219178,1.291733160080227,0.5895785485543941,0.1541078913504421,-7.421223201826356,9.40036726736507,0.0
84.5849,0.003080933197826,-0.0152580752193071,0.0986307522493985,85.0,0.0821917808219178,0.8559466991608176,0.4713847486811942,0.1663686792688899,-6.960127679683949,9.649348349547813,0.0
84.6318,0.0005544724885884,-0.02000023159138,0.0981162905088495,85.0,0.0821917808219178,0.8732647054469211,0.4790223414985632,0.167347877308017,-6.959536761284372,9.666224429330052,0.0
84.9115,0.0033049043031108,-0.0103404830143113,0.0967950283344609,85.0,0.0821917808219178,1.0009874563078327,0.5259891135316063,0.1689481552983543,-7.016251055269675,9.690985006670909,0.0
84.9874,0.0008938718548134,-0.00177123782274,0.0934096529149309,85.0,0.0821917808219178,1.008649054596738,0.5397998545137385,0.1744139256570533,-6.84198866094379,9.67186869980609,0.0
85.1203,0.0015637612163685,0.0094301696647853,0.0906915881615308,85.0,0.0821917808219178,1.0558003869553474,0.5644376758393964,0.1779019484066467,-6.710596242049203,9.608207934171269,0.0
85.6817,0.0065953714918769,0.0129668534218283,0.088524263000501,86.0,0.0821917808219178,0.8158126219885915,0.4855378517566855,0.1833411650400642,-6.497463389566612,9.793250111372677,0.0
85.9714,0.0033811187219674,0.0158285656219057,0.0884348519963248,86.0,0.0821917808219178,0.9632838053720364,0.5385624356950016,0.1821726442109498,-6.6252480264503335,9.786851616399504,1.0
85.5859,-0.0044840493466432,0.0079423870735999,0.0902248497192474,86.0,0.0821917808219178,0.786733426317781,0.4687779291479888,0.1796531103042491,-6.5362798643883675,9.75873988035774,1.0
84.6887,-0.0104830351728497,-0.0035146386405513,0.087525370028176,85.0,0.0821917808219178,0.7982597005239214,0.4858769551368747,0.187613547776685,-6.364603255784117,9.680047190436069,1.0
83.9166,-0.0091169187860953,-0.0141411625663913,0.0905519318669459,84.0,0.0821917808219178,0.9315669006533156,0.5277827516395555,0.1826818615086804,-6.5749454707106505,9.574526328845732,1.0
83.6578,-0.003084014366645,-0.0236211466392475,0.0905702177400053,84.0,0.0821917808219178,0.801285267544877,0.4803529878430558,0.1834327753157151,-6.446910875360707,9.556604607822289,0.0
83.7137,0.0006681983030871,-0.0262610589102887,0.0838342177162351,84.0,0.0821917808219178,0.7639500397339702,0.4890533182869311,0.1982049439112083,-6.086423359906408,9.57099885602033,1.0
83.1843,-0.0063239350309448,-0.0280606969138608,0.0848645480632689,83.0,0.0821917808219178,1.014731732637145,0.5810873214771056,0.1930329382788471,-6.229586248016819,9.31684450132806,0.0
83.3571,0.0020773150702717,-0.0157234672394309,0.0844007688780423,83.0,0.0821917808219178,1.1137665235143288,0.614638189007924,0.1895677396995466,-6.195128444831267,9.137437496734169,1.0
82.9465,-0.0049257951632194,-0.0115602872375668,0.0843051502036468,83.0,0.0821917808219178,0.8767632171751387,0.5348336255800226,0.1982366586017213,-6.151410331546901,9.45066994591748,1.0
82.8886,-0.0006980403030869,-0.0091945999058067,0.0838643862049979,83.0,0.0821917808219178,0.8419575983258696,0.523410865585387,0.1998365217586456,-6.10453365995156,9.46390634492688,0.0
83.5989,0.008569332815369,-0.0013713406527247,0.0881081390409728,84.0,0.0821917808219178,0.7498406296208486,0.4684198240978821,0.1883283608742093,-6.261086390331149,9.531500417948177,0.0
84.1443,0.0065240092872036,0.0115406392792871,0.0906203383370811,84.0,0.0821917808219178,1.0571072463763471,0.5690535125638718,0.1797520221807658,-6.630466001095464,9.479321611546718,1.0
83.6308,-0.0061026118227854,0.0032834635561935,0.0892121987379067,84.0,0.0821917808219178,0.7754182084180314,0.474870986730841,0.1861412713463417,-6.348914995349892,9.546140272753664,0.0
84.8026,0.0140115842488652,0.0223770743792686,0.0976392978228299,85.0,0.0821917808219178,0.9528975114977952,0.50758843173466,0.1680287046437984,-7.022739475608087,9.697389788393192,1.0
83.5579,-0.0146776160164899,0.0080746930217183,0.1104408725349479,84.0,0.0821917808219178,0.9434480137825928,0.4709202718083322,0.1503913017295518,-7.555817282778356,9.531384095448844,1.0
83.0394,-0.0062052780168003,-0.0066926717935283,0.1121077447193576,83.0,0.0821917808219178,1.1894805646089992,0.5428255256213997,0.1486154945323143,-7.756412816268203,9.44270674231118,0.0
84.3471,0.0157479461556802,0.0024101454287455,0.1261560421261422,84.0,0.0821917808219178,1.510027934740492,0.5793664755900317,0.1281763907393626,-8.677357009749102,9.455506441543864,1.0
84.3321,-0.0001778365824076,0.0083856665247732,0.126078471904108,84.0,0.0821917808219178,1.5006178210477117,0.5774810559175522,0.1284004481756472,-8.673774646447509,9.462844346124006,1.0
